YEAR,Plant State,"AER
Fuel Type Code","Net Generation
(Megawatthours)"
2021,PA,WND,"105,420"
2021,PA,NG,"10,555,322"
2021,PA,NG,"2,560,016"
2021,PA,NG,"4,980,521"
2021,PA,NG,"2,392,375"
2021,PA,NG,"4,723,387"
2021,PA,WND,"255,122"
2021,PA,NG,"2,662,546"
2021,PA,OOG,0
2021,PA,NG,"5,236,655"
2021,PA,OOG,0
2021,PA,SUN,"2,532"
2021,PA,NG,"2,294,857"
2021,PA,NG,"4,077,504"
2021,PA,NG,"3,465,083"
2021,PA,OTH,"-4,380"
2021,PA,NG,"1,891,898"
2021,PA,SUN,"4,590"
2021,PA,OTH,0
2021,PA,NG,"113,249"
2021,PA,NG,"4,540"
2021,PA,NG,0
2021,PA,COL,0
2021,PA,COL,0
2021,PA,DFO,0
2021,PA,DFO,0
2021,PA,NG,"298,611"
2021,PA,NG,"7,946"
2021,PA,NG,0
2021,PA,PC,0
2021,PA,PC,0
2021,PA,WOC,0
2021,PA,OTH,0
2021,PA,COL,0
2021,PA,DFO,"25,847"
2021,PA,MLG,"103,587"
2021,PA,MLG,"1,030"
2021,PA,NG,"826,276"
2021,PA,NG,"855,925"
2021,PA,NG,"1,186,680"
2021,PA,PC,0
2021,PA,RFO,0
2021,PA,RFO,0
2021,PA,HYC,"2,485,536"
2021,PA,DFO,"1,654"
2021,PA,DFO,190
2021,PA,DFO,0
2021,PA,DFO,85
2021,PA,DFO,49
2021,PA,MLG,"390,691"
2021,PA,MLG,"13,591"
2021,PA,MLG,"11,317"
2021,PA,NG,"251,871"
2021,PA,NG,"8,277"
2021,PA,NG,"8,021"
2021,PA,NG,"2,916"
2021,PA,WOO,0
2021,PA,SUN,"226,509"
2021,PA,SUN,"8,102"
2021,PA,SUN,"8,028"
2021,PA,OOG,"368,454"
2021,PA,COL,0
2021,PA,COL,0
2021,PA,WWW,"142,107"
2021,PA,DFO,"5,310"
2021,PA,DFO,"1,260"
2021,PA,DFO,0
2021,PA,NG,"694,498"
2021,PA,NG,"297,053"
2021,PA,NG,"153,066"
2021,PA,ORW,391
2021,PA,OOG,"169,225"
2021,PA,PC,0
2021,PA,WOO,11
2021,PA,WOO,0
2021,PA,RFO,131
2021,PA,COL,0
2021,PA,OTH,"1,430"
2021,PA,WOC,"1,350,923"
2021,PA,WOC,"715,084"
2021,PA,WWW,660
2021,PA,WOO,148
2021,PA,WND,"2,432,038"
2021,RI,DFO,"1,612"
2021,RI,NG,"447,196"
2021,RI,DFO,"3,461"
2021,RI,NG,"944,835"
2021,RI,DFO,2
2021,RI,COL,0
2021,RI,HYC,"4,455"
2021,RI,DFO,25
2021,RI,NG,"23,516"
2021,RI,RFO,0
2021,RI,NG,"2,370"
2021,RI,DFO,0
2021,RI,NG,0
2021,RI,NG,"14,337"
2021,RI,RFO,"1,172"
2021,RI,NG,"1,304,896"
2021,RI,NG,"2,306,732"
2021,RI,WND,"84,208"
2021,RI,SUN,"2,633"
2021,RI,MLG,"56,129"
2021,RI,MLG,"148,071"
2021,RI,WND,"9,189"
2021,RI,WND,"8,140"
2021,RI,WND,"6,906"
2021,RI,SUN,"3,092"
2021,RI,WND,"6,392"
2021,RI,WND,"6,726"
2021,RI,SUN,"5,968"
2021,RI,SUN,"6,906"
2021,RI,SUN,"33,350"
2021,RI,DFO,0
2021,RI,NG,"235,660"
2021,RI,DFO,946
2021,RI,NG,"1,882,083"
2021,RI,DFO,0
2021,RI,NG,"55,483"
2021,RI,NG,"81,792"
2021,RI,ORW,155
2021,RI,SUN,"285,337"
2021,RI,NG,"8,735"
2021,RI,RFO,386
2021,RI,WND,"52,118"
2021,SC,COL,0
2021,SC,DFO,"33,710"
2021,SC,PC,0
2021,SC,COL,"7,322,978"
2021,SC,COL,0
2021,SC,DFO,0
2021,SC,NG,0
2021,SC,NUC,"6,426,473"
2021,SC,HPS,"-185,439"
2021,SC,NG,"2,400,701"
2021,SC,NG,"3,449,012"
2021,SC,DFO,726
2021,SC,NG,"5,815"
2021,SC,DFO,-819
2021,SC,NG,"-2,917"
2021,SC,WWW,-819
2021,SC,NUC,"7,579,868"
2021,SC,NUC,"6,981,796"
2021,SC,NUC,"7,644,799"
2021,SC,COL,0
2021,SC,DFO,0
2021,SC,NG,"920,336"
2021,SC,DFO,"2,178"
2021,SC,NG,"612,293"
2021,SC,DFO,"4,498"
2021,SC,NG,"1,340,776"
2021,SC,DFO,73
2021,SC,NG,"29,323"
2021,SC,NG,"93,403"
2021,SC,COL,"1,501,007"
2021,SC,DFO,"7,642"
2021,SC,DFO,5
2021,SC,NG,"1,117"
2021,SC,COL,"2,426,865"
2021,SC,DFO,"3,411"
2021,SC,NG,"2,848"
2021,SC,COL,0
2021,SC,NUC,"9,571,297"
2021,SC,NUC,"9,014,422"
2021,SC,HPS,"-155,377"
2021,SC,NUC,"6,552,773"
2021,SC,COL,0
2021,SC,DFO,"8,714"
2021,SC,COL,"3,074,708"
2021,SC,WOO,844
2021,SC,HPS,"-427,262"
2021,SC,COL,"687,951"
2021,SC,DFO,"1,685"
2021,SC,NG,"905,159"
2021,SC,COL,0
2021,SC,COL,"149,861"
2021,SC,WWW,0
2021,SC,DFO,"1,201"
2021,SC,WWW,"215,626"
2021,SC,DFO,0
2021,SC,NG,"1,313,719"
2021,SC,DFO,0
2021,SC,NG,"2,220,029"
2021,SC,DFO,0
2021,SC,NG,"1,483,743"
2021,SC,COL,0
2021,SC,HYC,"3,094"
2021,SC,COL,0
2021,SC,DFO,0
2021,SC,NG,0
2021,SC,HYC,"7,340"
2021,SC,COL,"22,494"
2021,SC,WWW,"174,683"
2021,SC,NG,"13,815"
2021,SC,RFO,"2,642"
2021,SC,WWW,"147,362"
2021,SC,COL,0
2021,SC,WWW,"417,421"
2021,SC,DFO,0
2021,SC,NG,"85,033"
2021,SC,RFO,0
2021,SC,OTH,0
2021,SC,WWW,"32,211"
2021,SC,WOO,"2,815"
2021,SC,COL,"2,016"
2021,SC,WWW,"299,744"
2021,SC,DFO,0
2021,SC,NG,"21,507"
2021,SC,RFO,"2,949"
2021,SC,OTH,"33,279"
2021,SC,WWW,"112,383"
2021,SC,HYC,"2,082"
2021,SC,DFO,63
2021,SC,DFO,"1,891"
2021,SC,NG,"335,176"
2021,SC,DFO,99
2021,SC,NG,"887,672"
2021,SC,DFO,178
2021,SC,NG,"1,631,859"
2021,SC,DFO,401
2021,SC,NG,"1,801,929"
2021,SC,DFO,679
2021,SC,NG,"2,939,810"
2021,SC,DFO,647
2021,SC,OTH,"7,596"
2021,SC,WWW,"81,070"
2021,SC,COL,0
2021,SC,NG,"24,403"
2021,SC,WWW,"72,989"
2021,SC,NG,63
2021,SC,SUN,"128,947"
2021,SC,SUN,"17,751"
2021,SC,SUN,"43,374"
2021,SC,SUN,"39,382"
2021,SC,SUN,"41,971"
2021,SC,SUN,"150,957"
2021,SC,SUN,"169,584"
2021,SC,SUN,"80,651"
2021,SC,SUN,"160,199"
2021,SC,SUN,"142,420"
2021,SC,SUN,"163,558"
2021,SC,SUN,"156,617"
2021,SC,SUN,"152,851"
2021,SC,SUN,"154,564"
2021,SC,OTH,0
2021,SC,DFO,0
2021,SC,DFO,0
2021,SC,NG,0
2021,SC,NG,0
2021,SC,NG,0
2021,SC,DFO,53
2021,SC,DFO,16
2021,SC,NG,"86,603"
2021,SC,NG,"127,698"
2021,SC,NG,"225,912"
2021,SC,DFO,"34,295"
2021,SC,MLG,"15,138"
2021,SC,MLG,"43,320"
2021,SC,NG,"265,997"
2021,SC,NG,"21,890"
2021,SC,NG,"11,064"
2021,SC,WOO,0
2021,SC,HYC,"3,624,430"
2021,SC,HYC,"83,605"
2021,SC,DFO,"1,837"
2021,SC,DFO,53
2021,SC,DFO,0
2021,SC,MLG,"50,738"
2021,SC,MLG,"10,229"
2021,SC,NG,0
2021,SC,SUN,"6,986"
2021,SC,SUN,"663,383"
2021,SC,SUN,"3,901"
2021,SC,COL,0
2021,SC,COL,0
2021,SC,WWW,"230,574"
2021,SC,DFO,0
2021,SC,DFO,0
2021,SC,WOO,0
2021,SC,NG,"1,192"
2021,SC,NG,"14,040"
2021,SC,RFO,0
2021,SC,RFO,0
2021,SC,OTH,0
2021,SC,WWW,"374,235"
2021,SC,WWW,"33,848"
2021,SC,WOO,388
2021,SD,DFO,101
2021,SD,NG,"6,203"
2021,SD,COL,0
2021,SD,DFO,-425
2021,SD,DFO,"10,645"
2021,SD,DFO,0
2021,SD,ORW,0
2021,SD,DFO,"2,205"
2021,SD,COL,"1,638,390"
2021,SD,WND,"85,288"
2021,SD,DFO,25
2021,SD,WND,"217,930"
2021,SD,WND,"80,932"
2021,SD,WND,"419,808"
2021,SD,WND,"328,131"
2021,SD,WND,"717,233"
2021,SD,WND,"822,113"
2021,SD,WND,"612,157"
2021,SD,WND,"408,068"
2021,SD,NG,"271,388"
2021,SD,WND,"934,074"
2021,SD,WND,"408,697"
2021,SD,WND,"486,441"
2021,SD,WND,"401,496"
2021,SD,WND,"295,018"
2021,SD,WND,"1,027,970"
2021,SD,WND,"821,985"
2021,SD,OTH,0
2021,SD,NG,"254,243"
2021,SD,NG,"462,777"
2021,SD,DFO,"4,175"
2021,SD,NG,"537,299"
2021,SD,HYC,"5,295,202"
2021,SD,DFO,91
2021,SD,DFO,12
2021,SD,NG,0
2021,SD,SUN,"2,046"
2021,SD,MLG,"1,191"
2021,SD,NG,"16,021"
2021,SD,WWW,"11,230"
2021,SD,WND,"600,991"
2021,SD,WND,"653,482"
2021,TN,NG,"1,152,189"
2021,TN,NG,"2,967,388"
2021,TN,DFO,-749
2021,TN,NG,386
2021,TN,COL,"812,430"
2021,TN,DFO,"5,330"
2021,TN,COL,"10,286,757"
2021,TN,DFO,"75,325"
2021,TN,COL,0
2021,TN,COL,0
2021,TN,DFO,678
2021,TN,NG,"60,497"
2021,TN,COL,"3,554,850"
2021,TN,DFO,"8,622"
2021,TN,COL,"410,150"
2021,TN,NG,"1,453,303"
2021,TN,DFO,0
2021,TN,NG,"2,562,528"
2021,TN,DFO,"4,294"
2021,TN,NG,"738,932"
2021,TN,COL,"1,209,321"
2021,TN,DFO,"4,914"
2021,TN,COL,"1,561,273"
2021,TN,HPS,"-577,291"
2021,TN,NUC,"8,865,277"
2021,TN,NUC,"8,789,535"
2021,TN,NUC,"8,974,715"
2021,TN,NUC,"8,700,880"
2021,TN,NG,"1,089,579"
2021,TN,NG,"1,671,932"
2021,TN,DFO,"2,294"
2021,TN,NG,"251,304"
2021,TN,WND,0
2021,TN,COL,0
2021,TN,COL,0
2021,TN,WWW,0
2021,TN,DFO,0
2021,TN,NG,0
2021,TN,RFO,0
2021,TN,ORW,0
2021,TN,WWW,0
2021,TN,COL,2
2021,TN,WWW,"255,194"
2021,TN,DFO,"1,949"
2021,TN,NG,"79,496"
2021,TN,OTH,"2,447"
2021,TN,WWW,"76,385"
2021,TN,COL,"425,013"
2021,TN,NG,"693,095"
2021,TN,OOG,"10,654"
2021,TN,OTH,664
2021,TN,ORW,"9,547"
2021,TN,NG,"31,525"
2021,TN,NG,"31,986"
2021,TN,NG,"29,538"
2021,TN,DFO,0
2021,TN,SUN,"11,721"
2021,TN,SUN,"25,536"
2021,TN,SUN,"25,770"
2021,TN,DFO,344
2021,TN,MLG,0
2021,TN,NG,"17,833"
2021,TN,SUN,"30,405"
2021,TN,SUN,"30,730"
2021,TN,SUN,"15,014"
2021,TN,SUN,"108,286"
2021,TN,SUN,"5,833"
2021,TN,SUN,"7,812"
2021,TN,COL,0
2021,TN,NG,"1,115,829"
2021,TN,NG,"107,064"
2021,TN,NG,"320,489"
2021,TN,HYC,"12,850,195"
2021,TN,DFO,108
2021,TN,MLG,"82,331"
2021,TN,ORW,0
2021,TN,SUN,453
2021,TN,SUN,"68,757"
2021,TN,SUN,"5,700"
2021,TN,COL,0
2021,TN,WWW,"171,647"
2021,TN,NG,"91,054"
2021,TN,ORW,"2,166"
2021,TN,OTH,"4,312"
2021,TN,WWW,"54,530"
2021,TN,WND,"40,827"
2021,TX,COL,0
2021,TX,NG,"30,235"
2021,TX,PC,0
2021,TX,COL,"5,671,894"
2021,TX,HYC,"36,816"
2021,TX,NG,"220,690"
2021,TX,NG,"1,220,000"
2021,TX,NG,"808,992"
2021,TX,NG,"1,428,688"
2021,TX,DFO,0
2021,TX,NG,"744,368"
2021,TX,NG,"1,298,768"
2021,TX,DFO,9
2021,TX,NG,"3,290,384"
2021,TX,NG,"2,765,884"
2021,TX,NG,"356,515"
2021,TX,NG,"906,992"
2021,TX,NG,"294,474"
2021,TX,NG,"1,933"
2021,TX,NG,"1,880,713"
2021,TX,COL,"12,934,117"
2021,TX,NG,"552,736"
2021,TX,DFO,"8,532"
2021,TX,NG,"632,986"
2021,TX,DFO,0
2021,TX,NG,"1,085,581"
2021,TX,DFO,"7,314"
2021,TX,NG,"85,095"
2021,TX,DFO,0
2021,TX,NG,"836,306"
2021,TX,DFO,"8,234"
2021,TX,NG,"24,203"
2021,TX,DFO,"24,101"
2021,TX,NG,"200,103"
2021,TX,NG,"1,259,207"
2021,TX,NG,"2,086,119"
2021,TX,NG,"84,763"
2021,TX,NG,"818,079"
2021,TX,NG,"154,988"
2021,TX,DFO,"5,450"
2021,TX,COL,"4,322,699"
2021,TX,NUC,"10,528,185"
2021,TX,NUC,"8,828,068"
2021,TX,DFO,"15,092"
2021,TX,COL,"2,840,417"
2021,TX,COL,"10,324,001"
2021,TX,DFO,"5,085"
2021,TX,COL,"3,028,729"
2021,TX,COL,"379,048"
2021,TX,DFO,"14,859"
2021,TX,COL,"10,266,507"
2021,TX,COL,0
2021,TX,COL,"434,465"
2021,TX,NG,"122,500"
2021,TX,COL,"11,777,169"
2021,TX,NG,"-2,559"
2021,TX,COL,"-2,559"
2021,TX,DFO,"3,156"
2021,TX,COL,"1,899,906"
2021,TX,NG,"32,675"
2021,TX,COL,"4,811,652"
2021,TX,NG,"31,842"
2021,TX,COL,"2,460,042"
2021,TX,NUC,"10,363,168"
2021,TX,NUC,"10,491,836"
2021,TX,COL,"2,334,789"
2021,TX,NG,"2,959"
2021,TX,PC,0
2021,TX,COL,0
2021,TX,NG,"93,079"
2021,TX,COL,"7,235,966"
2021,TX,NG,"1,004,248"
2021,TX,NG,"1,684,676"
2021,TX,NG,"381,984"
2021,TX,NG,"688,322"
2021,TX,NG,"299,919"
2021,TX,COL,"2,677,060"
2021,TX,NG,"12,676"
2021,TX,NG,744
2021,TX,OOG,"13,601"
2021,TX,PC,"35,961"
2021,TX,DFO,0
2021,TX,NG,0
2021,TX,DFO,0
2021,TX,NG,0
2021,TX,NG,"1,963,027"
2021,TX,OOG,"171,345"
2021,TX,NG,"538,841"
2021,TX,OOG,"4,498"
2021,TX,NG,"2,764,421"
2021,TX,OOG,0
2021,TX,NG,"2,439,764"
2021,TX,NG,"640,345"
2021,TX,OOG,"10,418"
2021,TX,NG,"2,411,708"
2021,TX,OOG,0
2021,TX,NG,"424,893"
2021,TX,OOG,"22,157"
2021,TX,NG,"1,323,040"
2021,TX,OOG,0
2021,TX,NG,"24,697"
2021,TX,OOG,"54,860"
2021,TX,PC,"58,151"
2021,TX,OTH,25
2021,TX,NG,0
2021,TX,OTH,"67,971"
2021,TX,DFO,7
2021,TX,NG,0
2021,TX,NG,"1,139,412"
2021,TX,OOG,"104,405"
2021,TX,OTH,"247,456"
2021,TX,OTH,"39,900"
2021,TX,MLG,"38,443"
2021,TX,MLG,"40,951"
2021,TX,NG,"3,402,305"
2021,TX,OOG,0
2021,TX,NG,"590,201"
2021,TX,OOG,"150,966"
2021,TX,NG,"582,608"
2021,TX,NG,"2,666,315"
2021,TX,NG,0
2021,TX,OOG,0
2021,TX,NG,0
2021,TX,OOG,0
2021,TX,NG,"90,262"
2021,TX,NG,"372,876"
2021,TX,OOG,0
2021,TX,NG,"1,295,349"
2021,TX,OOG,0
2021,TX,NG,"480,959"
2021,TX,NG,"2,111,575"
2021,TX,NG,"407,795"
2021,TX,NG,"166,011"
2021,TX,NG,"99,623"
2021,TX,WOO,"3,414"
2021,TX,DFO,15
2021,TX,ORW,403
2021,TX,NG,1
2021,TX,MLG,0
2021,TX,NG,"37,375"
2021,TX,ORW,0
2021,TX,NG,0
2021,TX,NG,"840,939"
2021,TX,OOG,"1,314"
2021,TX,NG,"1,661,189"
2021,TX,OOG,0
2021,TX,NG,"2,412,878"
2021,TX,OOG,"887,225"
2021,TX,NG,"1,181,278"
2021,TX,NG,"2,259,249"
2021,TX,DFO,0
2021,TX,NG,"1,094,112"
2021,TX,DFO,0
2021,TX,NG,"1,492,934"
2021,TX,NG,"1,298,718"
2021,TX,OOG,"152,777"
2021,TX,NG,"58,356"
2021,TX,NG,"521,555"
2021,TX,NG,"214,931"
2021,TX,NG,"510,831"
2021,TX,NG,"4,070,826"
2021,TX,NG,"2,228,400"
2021,TX,NG,"3,902,171"
2021,TX,NG,"969,896"
2021,TX,NG,"1,689,616"
2021,TX,DFO,0
2021,TX,NG,"1,367,381"
2021,TX,DFO,0
2021,TX,NG,"1,899,696"
2021,TX,NG,"1,483,183"
2021,TX,NG,"2,580,377"
2021,TX,NG,"800,411"
2021,TX,NG,"1,485,576"
2021,TX,NG,"2,777,158"
2021,TX,NG,"1,752,203"
2021,TX,NG,"3,064,550"
2021,TX,NG,"727,744"
2021,TX,NG,"1,316,851"
2021,TX,NG,"523,613"
2021,TX,NG,"1,333,420"
2021,TX,NG,"1,487,007"
2021,TX,NG,"2,593,485"
2021,TX,NG,"372,777"
2021,TX,OOG,0
2021,TX,NG,"1,752,998"
2021,TX,OOG,0
2021,TX,NG,"792,796"
2021,TX,NG,"4,584,182"
2021,TX,NG,"323,711"
2021,TX,OOG,0
2021,TX,NG,"1,574,790"
2021,TX,OOG,0
2021,TX,NG,"1,525,039"
2021,TX,NG,"2,748,201"
2021,TX,NG,"2,085,649"
2021,TX,NG,"3,710,925"
2021,TX,NG,"1,490,171"
2021,TX,NG,"2,167,448"
2021,TX,NG,"661,175"
2021,TX,OOG,"60,947"
2021,TX,NG,"3,139,130"
2021,TX,OOG,"314,835"
2021,TX,NG,"603,644"
2021,TX,OOG,"41,951"
2021,TX,OTH,0
2021,TX,NG,"2,009,873"
2021,TX,OOG,0
2021,TX,OTH,0
2021,TX,NG,"826,944"
2021,TX,NG,"1,549,186"
2021,TX,NG,"1,254,030"
2021,TX,NG,"3,317,552"
2021,TX,NG,"1,076,350"
2021,TX,NG,"1,677,242"
2021,TX,NG,"2,154,691"
2021,TX,NG,"3,341,709"
2021,TX,DFO,148
2021,TX,NG,"1,182,546"
2021,TX,NG,"6,041,584"
2021,TX,NG,"319,795"
2021,TX,OOG,"47,754"
2021,TX,NG,"3,764,141"
2021,TX,OOG,0
2021,TX,NG,"3,597,015"
2021,TX,NG,"5,430,707"
2021,TX,NG,"917,681"
2021,TX,NG,"1,538,237"
2021,TX,WND,"504,346"
2021,TX,NG,"1,085,476"
2021,TX,NG,"1,782,166"
2021,TX,ORW,0
2021,TX,WWW,"161,066"
2021,TX,NG,"205,417"
2021,TX,NG,"1,236,448"
2021,TX,WND,"2,313,973"
2021,TX,WND,"632,693"
2021,TX,NG,"828,190"
2021,TX,NG,"1,302,727"
2021,TX,WND,"476,708"
2021,TX,WND,"477,786"
2021,TX,WND,"464,104"
2021,TX,WND,"478,683"
2021,TX,NG,0
2021,TX,COL,"5,385,695"
2021,TX,WND,"565,659"
2021,TX,WND,"2,054,989"
2021,TX,WND,"272,207"
2021,TX,OTH,"-2,287"
2021,TX,WND,"316,210"
2021,TX,OTH,"-1,090"
2021,TX,WND,"654,944"
2021,TX,WND,"252,356"
2021,TX,WND,"424,258"
2021,TX,WND,"804,197"
2021,TX,WND,"671,481"
2021,TX,SUN,"147,828"
2021,TX,WND,"364,696"
2021,TX,WND,"466,084"
2021,TX,WND,"495,030"
2021,TX,WND,"1,249,592"
2021,TX,NG,"2,341,112"
2021,TX,NG,"3,359,969"
2021,TX,NG,"984,760"
2021,TX,NG,"1,314,886"
2021,TX,SUN,480
2021,TX,DFO,4
2021,TX,NG,"11,701"
2021,TX,DFO,0
2021,TX,NG,"70,313"
2021,TX,WND,"623,134"
2021,TX,WND,"43,392"
2021,TX,WND,"848,767"
2021,TX,WND,"563,256"
2021,TX,HYC,"93,953"
2021,TX,WND,"1,020,586"
2021,TX,WND,"755,367"
2021,TX,WND,"626,147"
2021,TX,OTH,"52,894"
2021,TX,WWW,0
2021,TX,WND,"535,598"
2021,TX,WND,"545,037"
2021,TX,WND,"563,367"
2021,TX,WND,"825,420"
2021,TX,SUN,"214,725"
2021,TX,WND,"334,990"
2021,TX,WND,"589,163"
2021,TX,WND,"2,056,923"
2021,TX,WND,"610,955"
2021,TX,WND,"628,704"
2021,TX,WND,"627,586"
2021,TX,WND,"754,694"
2021,TX,NG,"400,595"
2021,TX,WND,"650,381"
2021,TX,WND,"1,028,778"
2021,TX,WND,"987,668"
2021,TX,WND,"200,366"
2021,TX,NG,"1,807,716"
2021,TX,NG,"3,533,906"
2021,TX,WND,"685,735"
2021,TX,WND,"596,500"
2021,TX,SUN,"347,715"
2021,TX,SUN,"334,184"
2021,TX,WND,"966,260"
2021,TX,WND,"927,307"
2021,TX,NG,"2,145,142"
2021,TX,NG,"4,025,853"
2021,TX,OTH,"-13,810"
2021,TX,SUN,"441,398"
2021,TX,WND,"195,342"
2021,TX,WND,"472,109"
2021,TX,NG,"147,638"
2021,TX,WND,"561,407"
2021,TX,WND,"471,031"
2021,TX,SUN,"212,487"
2021,TX,WND,"1,148,976"
2021,TX,SUN,"285,454"
2021,TX,WND,"354,564"
2021,TX,OTH,-52
2021,TX,SUN,"355,582"
2021,TX,WND,"692,883"
2021,TX,SUN,"84,384"
2021,TX,OTH,"-3,492"
2021,TX,WND,"548,710"
2021,TX,SUN,"69,838"
2021,TX,WND,"436,088"
2021,TX,WND,"922,609"
2021,TX,WND,"933,292"
2021,TX,NG,"1,949,763"
2021,TX,NG,"3,253,321"
2021,TX,WND,"279,340"
2021,TX,WND,"64,018"
2021,TX,WND,"1,205,711"
2021,TX,SUN,"118,184"
2021,TX,WND,"433,807"
2021,TX,WND,"649,426"
2021,TX,WND,"720,455"
2021,TX,WND,"927,326"
2021,TX,SUN,"62,433"
2021,TX,SUN,"201,413"
2021,TX,SUN,"354,554"
2021,TX,WND,"1,237,010"
2021,TX,WND,"597,774"
2021,TX,NG,"262,378"
2021,TX,WND,"657,266"
2021,TX,SUN,"110,237"
2021,TX,WND,"271,892"
2021,TX,WND,"445,366"
2021,TX,WND,"764,606"
2021,TX,WND,"684,790"
2021,TX,SUN,"548,276"
2021,TX,SUN,"114,704"
2021,TX,WND,"1,132,408"
2021,TX,SUN,"420,672"
2021,TX,WND,"1,100,897"
2021,TX,WND,"378,697"
2021,TX,WND,"1,198,022"
2021,TX,SUN,"422,285"
2021,TX,WND,"758,670"
2021,TX,WND,"379,601"
2021,TX,WND,"139,857"
2021,TX,SUN,"473,764"
2021,TX,WND,"396,684"
2021,TX,WND,"1,176,529"
2021,TX,WND,"747,023"
2021,TX,WND,"356,216"
2021,TX,SUN,"252,171"
2021,TX,WND,"370,299"
2021,TX,SUN,"214,196"
2021,TX,SUN,"510,062"
2021,TX,SUN,"18,768"
2021,TX,SUN,"35,876"
2021,TX,SUN,"1,006,450"
2021,TX,WND,"1,511,379"
2021,TX,WND,"816,270"
2021,TX,WND,"1,244,025"
2021,TX,OTH,"-1,008"
2021,TX,WND,"121,029"
2021,TX,WND,"1,191,003"
2021,TX,WND,"596,143"
2021,TX,WND,"241,916"
2021,TX,OTH,-157
2021,TX,SUN,"656,636"
2021,TX,WND,"872,837"
2021,TX,SUN,"98,078"
2021,TX,SUN,"131,860"
2021,TX,SUN,"5,697"
2021,TX,SUN,"120,723"
2021,TX,SUN,"548,539"
2021,TX,WND,"66,615"
2021,TX,WND,"177,737"
2021,TX,SUN,"528,607"
2021,TX,WND,"151,579"
2021,TX,WND,"310,618"
2021,TX,SUN,"63,148"
2021,TX,SUN,"337,682"
2021,TX,WND,"675,603"
2021,TX,WND,"150,061"
2021,TX,WND,"764,773"
2021,TX,WND,"548,967"
2021,TX,WND,"992,876"
2021,TX,SUN,"269,890"
2021,TX,OTH,-320
2021,TX,SUN,"327,129"
2021,TX,SUN,"229,766"
2021,TX,SUN,"30,881"
2021,TX,SUN,"270,313"
2021,TX,SUN,"20,353"
2021,TX,NG,"235,300"
2021,TX,SUN,"281,167"
2021,TX,SUN,"382,047"
2021,TX,WND,"162,613"
2021,TX,WND,"618,860"
2021,TX,NG,"168,638"
2021,TX,OTH,"-1,169"
2021,TX,WND,"671,940"
2021,TX,SUN,"12,218"
2021,TX,SUN,"11,596"
2021,TX,OTH,-553
2021,TX,SUN,"99,774"
2021,TX,SUN,"233,521"
2021,TX,SUN,"366,971"
2021,TX,SUN,"15,929"
2021,TX,OTH,137
2021,TX,OTH,671
2021,TX,SUN,"199,041"
2021,TX,OTH,"-7,201"
2021,TX,SUN,"23,819"
2021,TX,WND,"418,865"
2021,TX,WND,"224,147"
2021,TX,OTH,0
2021,TX,OTH,0
2021,TX,DFO,0
2021,TX,DFO,0
2021,TX,DFO,0
2021,TX,NG,"241,418"
2021,TX,NG,"870,718"
2021,TX,NG,"203,001"
2021,TX,NG,"96,015"
2021,TX,NG,0
2021,TX,DFO,85
2021,TX,DFO,0
2021,TX,DFO,0
2021,TX,NG,"734,687"
2021,TX,NG,"3,428,909"
2021,TX,NG,"633,717"
2021,TX,NG,"235,334"
2021,TX,NG,"674,311"
2021,TX,NG,"386,963"
2021,TX,OOG,0
2021,TX,OTH,0
2021,TX,DFO,0
2021,TX,DFO,"2,195"
2021,TX,WOO,0
2021,TX,NG,"3,363,016"
2021,TX,NG,"40,427"
2021,TX,NG,"2,693,791"
2021,TX,NG,"72,515"
2021,TX,NG,"103,916"
2021,TX,NG,"7,017,641"
2021,TX,OOG,0
2021,TX,HYC,"985,584"
2021,TX,HYC,755
2021,TX,DFO,156
2021,TX,DFO,17
2021,TX,DFO,0
2021,TX,DFO,0
2021,TX,DFO,0
2021,TX,DFO,106
2021,TX,MLG,"242,834"
2021,TX,NG,"472,030"
2021,TX,NG,"18,992"
2021,TX,NG,0
2021,TX,NG,0
2021,TX,NG,"57,411"
2021,TX,SUN,"20,233"
2021,TX,SUN,"1,489,283"
2021,TX,SUN,"2,288"
2021,TX,SUN,"2,004"
2021,TX,OOG,"59,132"
2021,TX,WWW,"680,847"
2021,TX,DFO,34
2021,TX,DFO,0
2021,TX,DFO,0
2021,TX,DFO,0
2021,TX,WOO,0
2021,TX,NG,"5,427,390"
2021,TX,NG,"1,515,878"
2021,TX,NG,0
2021,TX,NG,"864,009"
2021,TX,NG,"808,713"
2021,TX,ORW,0
2021,TX,ORW,"95,002"
2021,TX,OOG,"71,673"
2021,TX,OOG,"138,169"
2021,TX,PC,"4,038"
2021,TX,RFO,0
2021,TX,RFO,0
2021,TX,RFO,0
2021,TX,OTH,"2,683"
2021,TX,WWW,"4,707"
2021,TX,WWW,"135,702"
2021,TX,OTH,"38,536"
2021,TX,WND,"241,995"
2021,TX,WND,"30,904,815"
2021,TX,WND,"10,537"
2021,TX,WND,"15,301"
2021,UT,NG,"8,403"
2021,UT,NG,"74,605"
2021,UT,COL,"444,030"
2021,UT,DFO,"8,016"
2021,UT,COL,"8,796,917"
2021,UT,COL,"6,680,016"
2021,UT,DFO,"19,388"
2021,UT,COL,"881,182"
2021,UT,COL,"2,912,627"
2021,UT,DFO,"3,456"
2021,UT,COL,"6,261,476"
2021,UT,DFO,"2,182"
2021,UT,DFO,"1,582"
2021,UT,WOC,"399,316"
2021,UT,HYC,"8,798"
2021,UT,NG,"237,202"
