YEAR,State,AER Fuel Type Code,Net Generation (Megawatthours)
2011,MN,RFO,264
2011,MN,COL,"12,144"
2011,MN,WND,"48,706"
2011,MN,MLG,"17,642"
2011,MN,NG,"64,132"
2011,MN,DFO,0
2011,MN,NG,"126,121"
2011,MN,DFO,656
2011,MN,NG,0
2011,MN,WND,"231,092"
2011,MN,WND,"264,032"
2011,MN,WND,"21,951"
2011,MN,WND,"24,932"
2011,MN,WND,"25,946"
2011,MN,WND,"4,676"
2011,MN,WND,"5,074"
2011,MN,WND,"4,805"
2011,MN,WND,"4,991"
2011,MN,WND,"4,585"
2011,MN,WND,"4,747"
2011,MN,WND,"5,310"
2011,MN,WND,"5,297"
2011,MN,WND,"5,251"
2011,MN,WND,"5,294"
2011,MN,WND,"4,967"
2011,MN,WND,"5,223"
2011,MN,WND,"5,167"
2011,MN,WND,"5,108"
2011,MN,WND,"5,345"
2011,MN,MLG,"6,986"
2011,MN,DFO,0
2011,MN,WOO,0
2011,MN,MLG,"35,359"
2011,MN,WND,"5,796"
2011,MN,WND,"3,935"
2011,MN,DFO,25
2011,MN,ORW,"430,080"
2011,MN,WND,"6,011"
2011,MN,WND,"6,398"
2011,MN,WND,"9,807"
2011,MN,WND,"100,276"
2011,MN,DFO,44
2011,MN,DFO,302
2011,MN,NG,"109,601"
2011,MN,DFO,677
2011,MN,NG,"220,852"
2011,MN,WND,"35,385"
2011,MN,WND,"263,822"
2011,MN,WND,"40,448"
2011,MN,DFO,0
2011,MN,NG,"100,329"
2011,MN,DFO,0
2011,MN,NG,"190,920"
2011,MN,WND,"163,346"
2011,MN,WND,"5,072"
2011,MN,WND,"4,998"
2011,MN,WND,"4,694"
2011,MN,WND,"3,509"
2011,MN,WND,"4,901"
2011,MN,WND,"6,516"
2011,MN,WND,"6,763"
2011,MN,WND,"7,215"
2011,MN,WND,"6,339"
2011,MN,WND,"6,021"
2011,MN,WND,"7,040"
2011,MN,WND,"6,359"
2011,MN,WND,27
2011,MN,DFO,832
2011,MN,NG,"97,705"
2011,MN,MLG,0
2011,MN,OTH,0
2011,MN,DFO,20
2011,MN,DFO,467
2011,MN,DFO,100
2011,MN,WND,"332,645"
2011,MN,WND,"59,639"
2011,MN,WND,"5,369"
2011,MN,WND,"5,198"
2011,MN,WND,"5,169"
2011,MN,WND,"5,292"
2011,MN,WND,"5,187"
2011,MN,WND,"9,765"
2011,MN,WND,"14,704"
2011,MN,WND,"297,426"
2011,MN,WND,"311,505"
2011,MN,WND,"26,712"
2011,MN,WND,"43,048"
2011,MN,WND,"4,293"
2011,MN,WND,"2,584"
2011,MN,WND,"2,830"
2011,MN,WND,"3,282"
2011,MN,WND,"3,115"
2011,MN,WND,"3,048"
2011,MN,WND,"2,682"
2011,MN,WND,"2,841"
2011,MN,WND,"2,542"
2011,MN,WND,"3,722"
2011,MN,WND,"3,746"
2011,MN,WND,"3,463"
2011,MN,WND,"3,663"
2011,MN,WND,"3,397"
2011,MN,WND,"2,466"
2011,MN,WND,"739,061"
2011,MN,WND,"13,606"
2011,MN,WND,"13,641"
2011,MN,WND,"13,360"
2011,MN,WND,"13,254"
2011,MN,WND,"13,779"
2011,MN,WND,"65,052"
2011,MN,NG,"18,555"
2011,MN,WWW,"46,170"
2011,MN,WND,"6,028"
2011,MN,WND,"7,054"
2011,MN,WND,"6,628"
2011,MN,WND,"6,939"
2011,MN,WND,"6,993"
2011,MN,WND,"163,021"
2011,MN,WND,"64,180"
2011,MN,WND,"325,987"
2011,MN,WND,"187,642"
2011,MN,WND,"13,897"
2011,MN,WND,"14,521"
2011,MN,WND,"13,630"
2011,MN,WND,"6,853"
2011,MN,WND,"7,124"
2011,MN,WND,"7,112"
2011,MN,WND,"312,287"
2011,MN,WND,"304,894"
2011,MN,MLG,"25,983"
2011,MN,DFO,54
2011,MN,DFO,52
2011,MN,WND,"538,047"
2011,MN,HYC,"104,854"
2011,MN,ORW,"74,380"
2011,MN,NG,"9,901"
2011,MN,WWW,"46,039"
2011,MN,WND,"405,835"
2011,MN,DFO,72
2011,MN,DFO,311
2011,MN,WND,"6,948"
2011,MN,WND,"62,156"
2011,MN,OTH,"47,758"
2011,MN,NG,0
2011,MN,OTH,7
2011,MN,WND,"4,808"
2011,MN,WND,"13,753"
2011,MN,WND,"124,134"
2011,MN,WND,"49,080"
2011,MN,WND,"62,055"
2011,MN,WND,"86,354"
2011,MN,WND,"45,712"
2011,MN,WND,"28,076"
2011,MN,WND,"6,069"
2011,MN,WND,"1,356"
2011,MN,WND,"375,190"
2011,MN,HYC,"2,296"
2011,MN,WND,"4,016"
2011,MN,WND,835
2011,MN,WND,"4,661"
2011,MN,WND,522
2011,MN,DFO,91
2011,MN,NG,"4,989"
2011,MN,COL,"5,450"
2011,MO,DFO,56
2011,MO,COL,"179,847"
2011,MO,DFO,893
2011,MO,PC,0
2011,MO,COL,"989,570"
2011,MO,OTH,"1,083"
2011,MO,NG,"48,899"
2011,MO,NG,"167,141"
2011,MO,NG,"1,608"
2011,MO,NG,"8,196"
2011,MO,COL,"3,759,752"
2011,MO,DFO,"11,617"
2011,MO,COL,"2,598,490"
2011,MO,DFO,-471
2011,MO,DFO,-952
2011,MO,DFO,-165
2011,MO,NG,143
2011,MO,DFO,-34
2011,MO,NG,791
2011,MO,ORW,0
2011,MO,COL,"258,259"
2011,MO,DFO,0
2011,MO,OTH,0
2011,MO,WOO,"6,859"
2011,MO,COL,"2,102,804"
2011,MO,OTH,"13,575"
2011,MO,DFO,"1,437"
2011,MO,NG,"3,225"
2011,MO,COL,"23,142"
2011,MO,DFO,0
2011,MO,NG,"51,992"
2011,MO,COL,"316,515"
2011,MO,OTH,"6,449"
2011,MO,HYC,"3,518"
2011,MO,DFO,177
2011,MO,DFO,"9,640"
2011,MO,COL,"18,581,156"
2011,MO,NG,"2,563"
2011,MO,DFO,0
2011,MO,NG,"7,725"
2011,MO,COL,"5,466,168"
2011,MO,HYC,"499,147"
2011,MO,COL,"1,277,725"
2011,MO,DFO,"1,064"
2011,MO,COL,"3,931,147"
2011,MO,HPS,"-131,471"
2011,MO,DFO,14
2011,MO,DFO,76
2011,MO,NG,0
2011,MO,DFO,116
2011,MO,NG,0
2011,MO,DFO,140
2011,MO,NG,130
2011,MO,DFO,"1,040"
2011,MO,NG,"2,177"
2011,MO,DFO,0
2011,MO,NG,327
2011,MO,DFO,185
2011,MO,NG,352
2011,MO,DFO,69
2011,MO,MLG,"13,667"
2011,MO,COL,"76,595"
2011,MO,NG,459
2011,MO,HYC,"43,338"
2011,MO,DFO,0
2011,MO,DFO,0
2011,MO,NG,197
2011,MO,DFO,21
2011,MO,NG,3
2011,MO,DFO,45
2011,MO,DFO,23
2011,MO,NG,230
2011,MO,DFO,85
2011,MO,COL,"133,236"
2011,MO,DFO,0
2011,MO,NG,"3,693"
2011,MO,DFO,65
2011,MO,DFO,67
2011,MO,NG,766
2011,MO,DFO,168
2011,MO,DFO,231
2011,MO,NG,0
2011,MO,DFO,10
2011,MO,NG,0
2011,MO,DFO,69
2011,MO,NG,"2,158"
2011,MO,DFO,10
2011,MO,DFO,73
2011,MO,NG,0
2011,MO,DFO,86
2011,MO,NG,3
2011,MO,DFO,0
2011,MO,NG,77
2011,MO,DFO,134
2011,MO,NG,859
2011,MO,COL,"21,043"
2011,MO,NG,587
2011,MO,DFO,44
2011,MO,NG,15
2011,MO,DFO,58
2011,MO,NG,0
2011,MO,DFO,92
2011,MO,NG,0
2011,MO,DFO,47
2011,MO,NG,15
2011,MO,DFO,0
2011,MO,DFO,"1,214"
2011,MO,NG,"6,584"
2011,MO,NG,"6,276"
2011,MO,COL,"965,054"
2011,MO,DFO,-194
2011,MO,NG,0
2011,MO,DFO,34
2011,MO,HYC,"559,027"
2011,MO,DFO,"4,872"
2011,MO,COL,"7,282,190"
2011,MO,DFO,"6,533"
2011,MO,COL,"8,131,466"
2011,MO,COL,"56,247"
2011,MO,DFO,355
2011,MO,COL,"367,728"
2011,MO,COL,"50,073"
2011,MO,DFO,453
2011,MO,DFO,"25,562"
2011,MO,COL,"9,016,383"
2011,MO,DFO,85
2011,MO,NG,"12,514"
2011,MO,HYC,"31,206"
2011,MO,HPS,"34,349"
2011,MO,HPS,"211,376"
2011,MO,NUC,"9,371,323"
2011,MO,DFO,"3,893"
2011,MO,COL,"8,226,421"
2011,MO,DFO,0
2011,MO,NG,"1,868"
2011,MO,DFO,0
2011,MO,NG,"19,276"
2011,MO,COL,"2,515,272"
2011,MO,DFO,318
2011,MO,NG,"59,227"
2011,MO,HYC,"48,908"
2011,MO,DFO,295
2011,MO,DFO,8
2011,MO,NG,39
2011,MO,DFO,0
2011,MO,DFO,158
2011,MO,DFO,-182
2011,MO,DFO,"2,202"
2011,MO,COL,"1,837,834"
2011,MO,NG,"681,653"
2011,MO,NG,"1,234,899"
2011,MO,DFO,0
2011,MO,NG,"10,385"
2011,MO,DFO,5
2011,MO,NG,29
2011,MO,DFO,131
2011,MO,NG,"1,227"
2011,MO,DFO,34
2011,MO,DFO,60
2011,MO,DFO,74
2011,MO,DFO,0
2011,MO,NG,0
2011,MO,NG,"773,476"
2011,MO,NG,"7,729"
2011,MO,NG,"6,408"
2011,MO,DFO,44
2011,MO,NG,"40,871"
2011,MO,DFO,30
2011,MO,NG,"23,592"
2011,MO,DFO,48
2011,MO,DFO,15
2011,MO,DFO,1
2011,MO,NG,"98,773"
2011,MO,DFO,0
2011,MO,NG,0
2011,MO,COL,"19,713"
2011,MO,DFO,837
2011,MO,COL,"45,037"
2011,MO,COL,0
2011,MO,NG,"1,409"
2011,MO,ORW,"3,923"
2011,MO,ORW,0
2011,MO,RFO,0
2011,MO,WWW,46
2011,MO,DFO,0
2011,MO,NG,"57,704"
2011,MO,DFO,0
2011,MO,COL,"86,798"
2011,MO,DFO,3
2011,MO,NG,787
2011,MO,OTH,280
2011,MO,DFO,101
2011,MO,NG,"315,756"
2011,MO,NG,"481,099"
2011,MO,NG,"97,758"
2011,MO,NG,"3,917"
2011,MO,DFO,26
2011,MO,NG,"83,509"
2011,MO,DFO,43
2011,MO,NG,"73,326"
2011,MO,NG,0
2011,MO,NG,"40,925"
2011,MO,DFO,0
2011,MO,NG,0
2011,MO,MLG,"21,715"
2011,MO,NG,"101,095"
2011,MO,WND,"124,641"
2011,MO,WND,"127,085"
2011,MO,WND,"9,602"
2011,MO,WND,"141,257"
2011,MO,DFO,-107
2011,MO,DFO,-76
2011,MO,DFO,-88
2011,MO,DFO,-95
2011,MO,WND,"323,785"
2011,MO,MLG,"22,842"
2011,MO,WND,"451,842"
2011,MO,COL,185
2011,MO,NG,"1,786"
2011,MO,DFO,24
2011,MO,MLG,0
2011,MS,NG,"7,750"
2011,MS,NG,"1,042,341"
2011,MS,NG,94
2011,MS,NG,"8,962"
2011,MS,NG,-67
2011,MS,COL,"2,809,956"
2011,MS,NG,"106,892"
2011,MS,ORW,26
2011,MS,WWW,318
2011,MS,DFO,609
2011,MS,NG,"2,769,777"
2011,MS,RFO,"18,188"
2011,MS,DFO,11
2011,MS,NG,"177,251"
2011,MS,NG,0
2011,MS,NG,"1,621"
2011,MS,DFO,0
2011,MS,NG,0
2011,MS,NG,0
2011,MS,DFO,3
2011,MS,NG,"3,287"
2011,MS,DFO,710
2011,MS,NG,880
2011,MS,COL,"4,074"
2011,MS,NG,"3,481"
2011,MS,COL,0
2011,MS,DFO,0
2011,MS,NG,0
2011,MS,RFO,0
2011,MS,DFO,0
2011,MS,NG,12
2011,MS,DFO,0
2011,MS,NG,258
2011,MS,NG,11
2011,MS,DFO,0
2011,MS,NG,"26,327"
2011,MS,DFO,0
2011,MS,NG,"246,065"
2011,MS,DFO,21
2011,MS,COL,"1,477,586"
2011,MS,DFO,"3,300"
2011,MS,NUC,"10,336,789"
2011,MS,NG,"2,478,299"
2011,MS,NG,"4,182,712"
2011,MS,COL,"1,545,649"
2011,MS,DFO,"6,962"
2011,MS,COL,"1,200,149"
2011,MS,DFO,0
2011,MS,DFO,"3,124"
2011,MS,NG,"125,392"
2011,MS,NG,"163,585"
2011,MS,NG,"107,978"
2011,MS,DFO,0
2011,MS,NG,"1,468,735"
2011,MS,RFO,-63
2011,MS,NG,0
2011,MS,NG,0
2011,MS,COL,0
2011,MS,COL,0
2011,MS,NG,"161,227"
2011,MS,WWW,"335,281"
2011,MS,NG,"16,899"
2011,MS,WOO,397
2011,MS,WWW,"86,498"
2011,MS,WWW,"273,398"
2011,MS,NG,"79,003"
2011,MS,ORW,0
2011,MS,ORW,0
2011,MS,OTH,76
2011,MS,WWW,"114,489"
2011,MS,COL,0
2011,MS,WWW,"419,766"
2011,MS,DFO,"2,663"
2011,MS,NG,"6,221"
2011,MS,WWW,"126,039"
2011,MS,ORW,"3,271"
2011,MS,WWW,"103,745"
2011,MS,NG,"14,915"
2011,MS,RFO,0
2011,MS,OTH,"2,941"
2011,MS,WWW,"43,245"
2011,MS,NG,"24,073"
2011,MS,NG,0
2011,MS,OTH,0
2011,MS,NG,"41,301"
2011,MS,NG,"757,001"
2011,MS,NG,"1,129,904"
2011,MS,COL,"2,475,562"
2011,MS,NG,"8,000"
2011,MS,WWW,0
2011,MS,NG,"1,328,424"
2011,MS,NG,"2,400,538"
2011,MS,NG,"389,520"
2011,MS,NG,"668,815"
2011,MS,NG,"564,635"
2011,MS,NG,"961,409"
2011,MS,NG,"1,140,201"
2011,MS,NG,"2,117,075"
2011,MS,DFO,0
2011,MS,NG,"4,337"
2011,MS,NG,"93,196"
2011,MS,NG,"595,432"
2011,MS,COL,0
2011,MS,NG,"2,090,790"
2011,MS,NG,"641,361"
2011,MS,NG,"1,183,172"
2011,MS,NG,"172,086"
2011,MS,NG,"307,560"
2011,MS,COL,"210,136"
2011,MS,DFO,416
2011,MS,NG,0
2011,MS,NG,"58,572"
2011,MS,NG,"88,299"
2011,MT,DFO,410
2011,MT,NG,"14,992"
2011,MT,DFO,0
2011,MT,DFO,171
2011,MT,NG,47
2011,MT,HYC,"147,040"
2011,MT,HYC,"284,974"
2011,MT,HYC,"133,275"
2011,MT,HYC,"348,297"
2011,MT,NG,"1,446"
2011,MT,COL,"829,601"
2011,MT,HYC,"1,262,600"
2011,MT,HYC,"199,410"
2011,MT,HYC,"50,609"
2011,MT,HYC,"230,631"
2011,MT,HYC,"440,545"
2011,MT,HYC,"534,298"
2011,MT,HYC,"2,109,683"
2011,MT,HYC,"1,378,437"
2011,MT,HYC,"1,123,986"
2011,MT,DFO,"8,877"
2011,MT,COL,"13,012,250"
2011,MT,WOO,"4,092"
2011,MT,COL,"300,186"
2011,MT,NG,606
2011,MT,COL,0
2011,MT,HYC,"2,450,665"
2011,MT,HYC,"418,733"
2011,MT,HYC,"65,131"
2011,MT,HYC,"34,671"
2011,MT,HYC,"1,224,036"
2011,MT,HYC,"6,026"
2011,MT,DFO,"1,290"
2011,MT,COL,0
2011,MT,WOC,"259,468"
2011,MT,DFO,"1,355"
2011,MT,OOG,20
2011,MT,PC,"442,917"
2011,MT,HYC,"53,536"
2011,MT,NG,0
2011,MT,COL,"645,637"
2011,MT,NG,"10,305"
2011,MT,WND,"511,361"
2011,MT,NG,0
2011,MT,OOG,0
2011,MT,RFO,0
2011,MT,HYC,"58,260"
2011,MT,WND,"24,550"
2011,MT,NG,"62,944"
2011,MT,WND,"98,867"
2011,MT,OTH,"176,602"
2011,MT,OTH,"57,155"
2011,MT,OTH,"99,176"
2011,MT,DFO,"1,513"
2011,MT,NG,"327,853"
2011,MT,WND,"308,543"
2011,MT,WND,"321,846"
2011,MT,HYC,"22,319"
2011,MT,COL,"8,581"
2011,MT,HYC,"18,719"
2011,NC,DFO,-47
2011,NC,NG,"10,794"
2011,NC,DFO,-25
2011,NC,NG,"32,990"
2011,NC,DFO,-18
2011,NC,NG,810
2011,NC,DFO,"4,629"
2011,NC,NG,"32,973"
2011,NC,COL,"1,724,858"
2011,NC,DFO,"3,761"
2011,NC,NG,0
2011,NC,DFO,-432
2011,NC,HYC,"97,816"
2011,NC,COL,-136
2011,NC,DFO,"-1,548"
2011,NC,COL,0
2011,NC,DFO,-580
2011,NC,COL,"1,216,462"
2011,NC,DFO,"3,141"
2011,NC,DFO,-65
2011,NC,COL,"1,351,575"
2011,NC,DFO,"7,883"
2011,NC,HYC,"15,073"
2011,NC,DFO,-144
2011,NC,COL,"11,772,589"
2011,NC,DFO,"19,511"
2011,NC,DFO,-353
2011,NC,COL,"1,662,175"
2011,NC,DFO,"11,693"
2011,NC,HYC,"145,162"
2011,NC,HYC,"344,037"
2011,NC,COL,0
2011,NC,DFO,180
2011,NC,COL,"201,228"
2011,NC,DFO,"1,312"
2011,NC,COL,"4,094,629"
2011,NC,DFO,"14,577"
2011,NC,HYC,"33,831"
2011,NC,NG,0
2011,NC,OTH,0
2011,NC,NG,"200,926"
2011,NC,OTH,0
2011,NC,NG,131
2011,NC,COL,"634,121"
2011,NC,DFO,"2,674"
2011,NC,WWW,"7,521"
2011,NC,COL,"2,627,088"
2011,NC,DFO,"1,173"
2011,NC,HYC,"100,006"
2011,NC,DFO,-327
2011,NC,NG,297
2011,NC,COL,"250,003"
2011,NC,DFO,"2,278"
2011,NC,HYC,"68,633"
2011,NC,COL,"11,342,454"
2011,NC,DFO,"19,135"
2011,NC,HYC,"72,461"
2011,NC,HYC,"78,406"
2011,NC,HYC,"47,447"
2011,NC,DFO,-197
2011,NC,NG,-507
2011,NC,COL,"856,507"
2011,NC,DFO,"6,356"
2011,NC,HYC,"10,664"
2011,NC,HYC,"16,813"
2011,NC,HYC,"25,571"
2011,NC,HYC,"18,747"
2011,NC,HYC,218
2011,NC,HYC,"3,037"
2011,NC,HYC,"179,779"
2011,NC,HYC,"34,326"
2011,NC,HYC,"70,427"
2011,NC,HYC,"6,315"
2011,NC,HYC,"199,884"
2011,NC,DFO,0
2011,NC,HYC,"187,798"
2011,NC,HYC,"4,108"
2011,NC,HYC,"25,191"
2011,NC,HYC,"814,109"
2011,NC,HYC,"223,321"
2011,NC,HPS,0
2011,NC,DFO,"1,723"
2011,NC,NUC,"8,228,373"
2011,NC,NUC,"6,336,687"
2011,NC,NUC,"8,112,127"
2011,NC,NUC,"9,081,859"
2011,NC,NUC,"8,767,788"
2011,NC,COL,"3,524,542"
2011,NC,DFO,"17,031"
2011,NC,DFO,152
2011,NC,HYC,"3,116"
2011,NC,DFO,"23,027"
2011,NC,NG,"117,316"
2011,NC,DFO,322
2011,NC,DFO,"6,697"
2011,NC,NG,"148,767"
2011,NC,DFO,"5,555"
2011,NC,NG,"2,080,153"
2011,NC,DFO,"9,384"
2011,NC,NG,"3,557,915"
2011,NC,DFO,329
2011,NC,NG,"1,427,725"
2011,NC,DFO,26
2011,NC,NG,"907,521"
2011,NC,DFO,46
2011,NC,NG,"1,558,485"
2011,NC,DFO,872
2011,NC,NG,"88,811"
2011,NC,COL,"15,991,914"
2011,NC,DFO,"17,951"
2011,NC,HYC,"6,534"
2011,NC,HYC,"5,354"
2011,NC,COL,"83,954"
2011,NC,ORW,"138,770"
2011,NC,OTH,"57,269"
2011,NC,ORW,0
2011,NC,COL,"39,081"
2011,NC,OTH,"39,888"
2011,NC,WWW,"107,496"
2011,NC,COL,0
2011,NC,WWW,"200,115"
2011,NC,COL,"427,601"
2011,NC,OTH,0
2011,NC,ORW,"3,066"
2011,NC,WWW,"296,285"
2011,NC,WOO,0
2011,NC,HYC,"3,462"
2011,NC,WWW,"177,825"
2011,NC,DFO,0
2011,NC,NG,"22,444"
2011,NC,RFO,"4,954"
2011,NC,COL,0
2011,NC,WWW,"311,862"
2011,NC,DFO,"2,554"
2011,NC,RFO,583
2011,NC,WWW,"199,931"
2011,NC,COL,"183,154"
2011,NC,WWW,"170,167"
2011,NC,NG,0
2011,NC,RFO,"2,947"
2011,NC,WWW,"13,185"
2011,NC,COL,"116,744"
2011,NC,DFO,269
2011,NC,RFO,"3,831"
2011,NC,WWW,"52,808"
2011,NC,MLG,"3,346"
2011,NC,OTH,"3,214"
2011,NC,NG,383
2011,NC,HYC,"1,423"
2011,NC,OTH,"386,835"
2011,NC,NG,0
2011,NC,DFO,"5,001"
2011,NC,NG,"147,516"
2011,NC,COL,"1,286,710"
2011,NC,DFO,"1,443"
2011,NC,COL,"50,876"
2011,NC,DFO,0
2011,NC,NG,755
2011,NC,DFO,0
2011,NC,NG,"5,195"
2011,NC,DFO,25
2011,NC,COL,"1,349"
2011,NC,NG,0
2011,NC,WWW,"42,732"
2011,NC,COL,0
2011,NC,WWW,"325,409"
2011,NC,NG,"31,630"
2011,NC,RFO,"10,495"
2011,NC,ORW,"8,533"
2011,NC,WWW,"47,556"
2011,NC,COL,"318,879"
2011,NC,DFO,306
2011,NC,HYC,"3,296"
2011,NC,DFO,60
2011,NC,DFO,75
2011,NC,DFO,38
2011,NC,NG,622
2011,NC,RFO,0
2011,NC,DFO,653
2011,NC,RFO,0
2011,NC,HYC,"323,076"
2011,NC,HYC,"93,962"
2011,NC,HYC,"101,908"
2011,NC,HYC,"47,647"
2011,NC,HYC,"160,797"
2011,NC,HYC,"319,641"
2011,NC,MLG,"28,147"
2011,NC,DFO,5
2011,NC,DFO,"2,518"
2011,NC,NG,"414,176"
2011,NC,MLG,"17,912"
2011,NC,DFO,86
2011,NC,DFO,0
2011,NC,MLG,"26,858"
2011,NC,DFO,465
2011,NC,DFO,-46
2011,NC,DFO,-40
2011,NC,DFO,-28
2011,NC,DFO,-39
2011,NC,DFO,-41
2011,NC,DFO,-37
2011,NC,DFO,-37
2011,NC,DFO,-35
2011,NC,DFO,-34
2011,NC,DFO,"1,288"
2011,NC,NG,"224,162"
2011,NC,DFO,128
2011,NC,DFO,-64
2011,NC,DFO,88
2011,NC,DFO,51
2011,NC,DFO,33
2011,NC,NG,"137,785"
2011,NC,DFO,82
2011,NC,DFO,59
2011,NC,DFO,36
2011,NC,DFO,67
2011,NC,DFO,66
2011,NC,DFO,-18
2011,NC,DFO,-31
2011,NC,DFO,-36
2011,NC,DFO,-23
2011,NC,DFO,49
2011,NC,DFO,55
2011,NC,DFO,-38
2011,NC,DFO,-50
2011,NC,DFO,-57
2011,NC,DFO,70
2011,NC,DFO,"1,707"
2011,NC,MLG,"21,747"
2011,NC,SUN,"3,579"
2011,NC,SUN,"1,955"
2011,NC,DFO,81
2011,NC,MLG,"25,074"
2011,NC,SUN,"1,672"
2011,NC,MLG,"14,132"
2011,NC,DFO,78
2011,NC,SUN,"1,823"
2011,NC,SUN,171
2011,NC,SUN,"1,425"
2011,NC,SUN,604
2011,NC,SUN,380
2011,NC,MLG,"20,264"
2011,NC,MLG,"10,655"
2011,NC,SUN,"1,853"
2011,NC,SUN,89
2011,NC,MLG,"13,551"
2011,NC,SUN,24
2011,NC,SUN,"1,217"
2011,NC,MLG,"35,518"
2011,NC,DFO,36
2011,NC,NG,"4,768"
2011,NC,DFO,8
2011,NC,DFO,4
2011,NC,DFO,8
2011,NC,DFO,32
2011,NC,DFO,274
2011,NC,SUN,819
2011,NC,SUN,487
2011,NC,NG,0
2011,NC,SUN,"1,282"
2011,NC,MLG,"7,640"
2011,NC,OTH,"5,731"
2011,NC,NG,666
2011,NC,DFO,0
2011,ND,COL,"498,885"
2011,ND,NG,30
2011,ND,COL,0
2011,ND,OTH,"1,166"
2011,ND,NG,-68
2011,ND,DFO,"1,602"
2011,ND,DFO,0
2011,ND,HYC,"2,580,042"
2011,ND,DFO,"5,185"
2011,ND,COL,"2,756,455"
2011,ND,COL,"499,499"
2011,ND,DFO,32
2011,ND,DFO,7
2011,ND,DFO,"14,266"
2011,ND,COL,"5,096,150"
2011,ND,DFO,0
2011,ND,DFO,"1,180"
2011,ND,COL,"1,263,262"
2011,ND,DFO,0
2011,ND,DFO,"5,131"
2011,ND,COL,"8,530,973"
2011,ND,DFO,"8,584"
2011,ND,COL,"5,318,669"
2011,ND,DFO,0
2011,ND,DFO,"4,293"
2011,ND,COL,"3,046,676"
2011,ND,NG,"19,941"
2011,ND,OOG,"39,160"
2011,ND,RFO,"1,287"
2011,ND,WOO,505
2011,ND,COL,"63,482"
2011,ND,COL,"32,383"
2011,ND,ORW,"9,862"
2011,ND,NG,0
2011,ND,COL,"2,494"
2011,ND,WND,"18,487"
2011,ND,DFO,19
2011,ND,WND,"195,475"
2011,ND,DFO,28
2011,ND,WND,"179,468"
2011,ND,WND,"187,189"
2011,ND,WND,"184,570"
2011,ND,WND,"459,517"
2011,ND,WND,"410,497"
2011,ND,WND,"650,193"
2011,ND,WND,"32,603"
2011,ND,WND,"154,321"
2011,ND,WND,"518,281"
2011,ND,WND,"178,031"
2011,ND,WND,"164,048"
2011,ND,WND,"160,883"
2011,ND,WND,"128,163"
2011,ND,WND,"395,699"
2011,ND,WND,"206,326"
2011,ND,WND,"414,140"
2011,ND,WND,"59,468"
2011,ND,OTH,"43,133"
2011,ND,WND,"380,405"
2011,ND,WND,"157,826"
2011,NE,COL,"553,541"
2011,NE,DFO,"10,512"
2011,NE,COL,"1,517,492"
2011,NE,HYC,"228,616"
2011,NE,DFO,6
2011,NE,NG,8
2011,NE,DFO,98
2011,NE,NG,195
2011,NE,DFO,10
2011,NE,DFO,15
2011,NE,NG,0
2011,NE,DFO,30
2011,NE,NG,167
2011,NE,DFO,23
2011,NE,NG,0
2011,NE,DFO,27
2011,NE,DFO,0
2011,NE,NG,"2,745"
2011,NE,RFO,568
2011,NE,HYC,"140,259"
2011,NE,HYC,"118,305"
2011,NE,HYC,"147,548"
2011,NE,DFO,24
2011,NE,DFO,0
2011,NE,NG,0
2011,NE,DFO,9
2011,NE,NG,59
2011,NE,DFO,88
2011,NE,NG,28
2011,NE,DFO,7
2011,NE,DFO,4
2011,NE,NG,7
2011,NE,NG,111
2011,NE,RFO,0
2011,NE,DFO,-118
2011,NE,NG,-639
2011,NE,DFO,10
2011,NE,NG,63
2011,NE,DFO,0
2011,NE,NG,"1,111"
2011,NE,NG,"8,644"
2011,NE,COL,"446,057"
2011,NE,WOO,0
2011,NE,DFO,-23
2011,NE,NG,-170
2011,NE,RFO,0
2011,NE,NG,"-1,216"
2011,NE,RFO,0
2011,NE,DFO,0
2011,NE,NG,-12
2011,NE,DFO,0
2011,NE,NG,"-1,175"
2011,NE,DFO,82
2011,NE,NG,9
2011,NE,DFO,0
2011,NE,NG,0
2011,NE,DFO,105
2011,NE,NG,332
2011,NE,DFO,8
2011,NE,DFO,0
2011,NE,NG,-941
2011,NE,DFO,0
2011,NE,NG,-427
2011,NE,HYC,"147,645"
2011,NE,DFO,189
2011,NE,NG,628
2011,NE,DFO,699
2011,NE,HYC,"2,269"
2011,NE,DFO,410
2011,NE,HYC,"30,387"
2011,NE,HYC,"159,602"
2011,NE,NG,"2,432"
2011,NE,COL,"1,399,406"
2011,NE,HYC,"14,700"
2011,NE,DFO,2
2011,NE,NUC,"1,165,070"
2011,NE,DFO,-488
2011,NE,NG,"14,312"
2011,NE,COL,"3,318,787"
2011,NE,DFO,-75
2011,NE,NG,"69,879"
2011,NE,DFO,0
2011,NE,DFO,189
2011,NE,NG,14
2011,NE,DFO,15
2011,NE,NG,56
2011,NE,DFO,0
2011,NE,NG,0
2011,NE,DFO,10
2011,NE,DFO,88
2011,NE,NG,0
2011,NE,DFO,13
2011,NE,NG,0
2011,NE,DFO,79
2011,NE,NG,48
2011,NE,HYC,512
2011,NE,DFO,34
2011,NE,DFO,16
2011,NE,NG,3
2011,NE,DFO,31
2011,NE,DFO,43
2011,NE,NG,256
2011,NE,DFO,56
2011,NE,NG,184
2011,NE,DFO,44
2011,NE,NG,0
2011,NE,DFO,476
2011,NE,DFO,15
2011,NE,NG,52
2011,NE,DFO,17
2011,NE,DFO,6
2011,NE,DFO,0
2011,NE,NG,"22,711"
