Year,State,AER Fuel Type Code,Net Generation MWh
2001,CA,MLG,3528
2001,CA,NG,1077
2001,CA,WND,29360
2001,CA,HYC,13877
2001,CA,NG,6539
2001,CA,WND,2
2001,CA,WND,7
2001,CA,WND,2
2001,CA,WND,5
2001,CA,HYC,4637
2001,CA,MLG,51296
2001,CA,NG,1392
2001,CA,MLG,25606
2001,CA,NG,967
2001,CA,NG,1735
2001,CA,NG,3480
2001,CA,HYC,28346
2001,CA,NG,179827
2001,CA,NG,131326
2001,CA,NG,21777
2001,CA,NG,38448
2001,CA,NG,41869
2001,CA,NG,392595
2001,CA,WND,108814
2001,CA,WWW,45294
2001,CA,WWW,128157
2001,CA,NG,12715
2001,CA,WWW,66316
2001,CA,HYC,273930
2001,CA,NG,213907
2001,CA,MLG,10610
2001,CA,COL,317320
2001,CA,NG,1834
2001,CA,PC,106217
2001,CA,NG,6432
2001,CA,WND,74571
2001,CA,WND,20888
2001,CA,HYC,989
2001,CA,HYC,5423
2001,CA,WND,10149
2001,CA,WND,5554
2001,CA,WND,16001
2001,CA,WND,22733
2001,CA,WND,50255
2001,CA,WND,22984
2001,CA,GEO,317648
2001,CA,NG,143129
2001,CA,GEO,114610
2001,CA,NG,404568
2001,CA,WND,18109
2001,CA,NG,262633
2001,CA,NG,14585
2001,CA,WND,23982
2001,CA,NG,717587
2001,CA,WND,36532
2001,CA,NG,14228
2001,CA,NG,1569
2001,CA,ORW,6495
2001,CA,GEO,300759
2001,CA,HYC,8528
2001,CA,WWW,36116
2001,CA,NG,1414404
2001,CA,MLG,40234
2001,CA,ORW,5210
2001,CA,MLG,9571
2001,CA,MLG,43993
2001,CA,NG,343694
2001,CA,NG,49011
2001,CA,NG,4774
2001,CA,WND,7410
2001,CA,WND,49337
2001,CA,NG,359660
2001,CA,NG,0
2001,CA,NG,0
2001,CA,NG,0
2001,CA,NG,0
2001,CA,NG,0
2001,CA,NG,291
2001,CA,NG,1129
2001,CA,NG,0
2001,CA,MLG,33072
2001,CA,MLG,32497
2001,CA,MLG,21279
2001,CA,NG,0
2001,CA,NG,25525
2001,CA,WND,80525
2001,CA,WND,31816
2001,CA,MLG,24075
2001,CA,MLG,24275
2001,CA,MLG,68184
2001,CA,MLG,7281
2001,CA,MLG,2389
2001,CA,DFO,763
2001,CA,MLG,102714
2001,CA,NG,69
2001,CA,PC,557210
2001,CA,HYC,30882
2001,CA,WND,139035
2001,CA,NG,61477
2001,CA,NG,582159
2001,CA,NG,17156
2001,CA,NG,371838
2001,CA,OTH,4408
2001,CA,PC,157200
2001,CO,DFO,10910
2001,CO,NG,56853
2001,CO,COL,228418
2001,CO,NG,0
2001,CO,OTH,0
2001,CO,DFO,2202
2001,CO,NG,8979
2001,CO,NG,130074
2001,CO,COL,1244348
2001,CO,HYC,1525
2001,CO,HPS,-125854
2001,CO,COL,544809
2001,CO,DFO,0
2001,CO,NG,8065
2001,CO,COL,4430426
2001,CO,DFO,0
2001,CO,NG,224636
2001,CO,DFO,0
2001,CO,NG,13230
2001,CO,COL,4570354
2001,CO,DFO,4
2001,CO,NG,4726
2001,CO,HYC,5429
2001,CO,HYC,17121
2001,CO,HYC,2959
2001,CO,HYC,2588
2001,CO,HYC,91375
2001,CO,COL,1464552
2001,CO,DFO,49
2001,CO,NG,14593
2001,CO,NG,71851
2001,CO,RFO,102
2001,CO,COL,1778300
2001,CO,DFO,0
2001,CO,NG,114587
2001,CO,RFO,0
2001,CO,DFO,212
2001,CO,NG,152653
2001,CO,RFO,0
2001,CO,HYC,14255
2001,CO,HYC,2328
2001,CO,DFO,30
2001,CO,NG,281
2001,CO,NG,65450
2001,CO,HYC,3348
2001,CO,DFO,21
2001,CO,NG,65
2001,CO,HYC,208127
2001,CO,HYC,108729
2001,CO,HYC,267768
2001,CO,HYC,7663
2001,CO,HYC,30648
2001,CO,HYC,43643
2001,CO,HPS,-39420
2001,CO,HYC,187885
2001,CO,HYC,167364
2001,CO,HYC,11943
2001,CO,HYC,20652
2001,CO,COL,3589277
2001,CO,DFO,785
2001,CO,NG,1437
2001,CO,COL,663730
2001,CO,DFO,2154
2001,CO,DFO,8710
2001,CO,NG,5148
2001,CO,COL,9390669
2001,CO,NG,3695832
2001,CO,HYC,148668
2001,CO,HYC,26667
2001,CO,HYC,8644
2001,CO,HPS,-85308
2001,CO,DFO,0
2001,CO,NG,4929
2001,CO,COL,4004952
2001,CO,DFO,2519
2001,CO,NG,0
2001,CO,RFO,0
2001,CO,DFO,126747
2001,CO,DFO,1230
2001,CO,COL,2191774
2001,CO,HYC,67837
2001,CO,HYC,3816
2001,CO,HYC,21645
2001,CO,WND,38764
2001,CO,DFO,1124
2001,CO,NG,179307
2001,CO,DFO,1943
2001,CO,NG,131314
2001,CO,COL,1552553
2001,CO,COL,296866
2001,CO,NG,15031
2001,CO,WOO,502
2001,CO,HYC,5
2001,CO,HYC,8
2001,CO,ORW,32101
2001,CO,HYC,13
2001,CO,HYC,5
2001,CO,HYC,0
2001,CO,NG,161980
2001,CO,NG,249135
2001,CO,NG,155498
2001,CO,HYC,23
2001,CO,HYC,8
2001,CO,HYC,4574
2001,CO,NG,632126
2001,CO,NG,563845
2001,CO,NG,690884
2001,CO,HYC,6
2001,CO,NG,180000
2001,CO,DFO,16986
2001,CO,NG,7497
2001,CO,NG,4292
2001,CO,HYC,6194
2001,CO,HYC,11241
2001,CO,NG,1277229
2001,CO,NG,95721
2001,CO,WND,9073
2001,CO,NG,69112
2001,CO,NG,97411
2001,CO,NG,2600
2001,CO,ORW,32103
2001,CO,NG,0
2001,CO,WND,9876
2001,CO,NG,252406
2001,CO,NG,53012
2001,CT,HPS,0
2001,CT,HYC,0
2001,CT,WOO,0
2001,CT,HYC,31124
2001,CT,WOO,1985
2001,CT,DFO,16356
2001,CT,NG,201115
2001,CT,RFO,532255
2001,CT,DFO,793
2001,CT,NG,41888
2001,CT,RFO,594377
2001,CT,DFO,8700
2001,CT,RFO,814735
2001,CT,HYC,622
2001,CT,HYC,4966
2001,CT,HYC,73399
2001,CT,HYC,62181
2001,CT,HYC,4097
2001,CT,DFO,718
2001,CT,HYC,5736
2001,CT,HYC,24238
2001,CT,HYC,29315
2001,CT,WOO,0
2001,CT,DFO,731
2001,CT,WOO,673
2001,CT,NG,433976
2001,CT,RFO,1139412
2001,CT,DFO,9314
2001,CT,MLG,83783
2001,CT,OTH,63205
2001,CT,NG,0
2001,CT,WOO,0
2001,CT,NUC,2629741
2001,CT,NUC,12798026
2001,CT,COL,2348166
2001,CT,RFO,94254
2001,CT,HYC,2200
2001,CT,DFO,594
2001,CT,HYC,2118
2001,CT,HYC,509
2001,CT,RFO,1899022
2001,CT,HYC,1565
2001,CT,DFO,1124
2001,CT,HYC,20964
2001,CT,DFO,1670
2001,CT,NG,364734
2001,CT,MLG,73535
2001,CT,OTH,55473
2001,CT,COL,1383131
2001,CT,NG,323487
2001,CT,MLG,21256
2001,CT,MLG,61825
2001,CT,OTH,46640
2001,CT,NG,234
2001,CT,OOG,118
2001,CT,DFO,894
2001,CT,MLG,36649
2001,CT,OTH,27648
2001,CT,OOG,1380
2001,CT,OTH,211403
2001,CT,MLG,274040
2001,CT,OTH,206732
2001,CT,DFO,6169
2001,CT,NG,34759
2001,CT,NG,58101
2001,CT,RFO,33528
2001,CT,DFO,6100
2001,CT,NG,1164
2001,CT,HYC,4559
2001,CT,HYC,10148
2001,CT,HYC,4289
2001,CT,MLG,0
2001,CT,HYC,4343
2001,CT,NG,92482
2001,CT,NG,51122
2001,CT,RFO,9527
2001,CT,MLG,59773
2001,CT,OTH,45092
2001,CT,COL,4485
2001,CT,MLG,282277
2001,CT,OTH,212946
2001,CT,NG,2297521
2001,CT,DFO,0
2001,CT,NG,148325
2001,CT,MLG,15787
2001,CT,NG,27597
2001,CT,NG,11720
2001,DC,DFO,3010
2001,DC,RFO,106673
2001,DC,DFO,13556
2001,DE,DFO,4803
2001,DE,DFO,1220
2001,DE,COL,1004321
2001,DE,DFO,937
2001,DE,NG,445547
2001,DE,RFO,1147662
2001,DE,COL,1626254
2001,DE,DFO,25473
2001,DE,COL,657316
2001,DE,DFO,18806
2001,DE,DFO,1465
2001,DE,NG,27078
2001,DE,RFO,178290
2001,DE,DFO,2167
2001,DE,DFO,53266
2001,DE,NG,1093228
2001,DE,DFO,3158
2001,DE,NG,9633
2001,DE,DFO,27643
2001,DE,OOG,157061
2001,DE,PC,24343
2001,DE,RFO,178586
2001,DE,COL,80616
2001,DE,RFO,38813
2001,FL,COL,8320828
2001,FL,DFO,28327
2001,FL,PC,645713
2001,FL,DFO,1054
2001,FL,COL,8294834
2001,FL,DFO,33780
2001,FL,PC,1887723
2001,FL,COL,6288119
2001,FL,DFO,0
2001,FL,MLG,100813
2001,FL,RFO,5732
2001,FL,NG,1302259
2001,FL,RFO,2531435
2001,FL,NG,245846
2001,FL,DFO,82190
2001,FL,NG,1563173
2001,FL,RFO,1854108
2001,FL,DFO,23140
2001,FL,NG,6141092
2001,FL,DFO,10990
2001,FL,NG,906109
2001,FL,RFO,4282234
2001,FL,NG,447720
2001,FL,RFO,2607963
2001,FL,NG,521753
2001,FL,RFO,2562975
2001,FL,DFO,183
2001,FL,NG,1266807
2001,FL,NUC,11632125
2001,FL,RFO,1928643
2001,FL,DFO,4927
2001,FL,NG,16469
2001,FL,DFO,122640
2001,FL,COL,14158412
2001,FL,DFO,63841
2001,FL,NUC,6514193
2001,FL,DFO,28805
2001,FL,DFO,0
2001,FL,NG,60549
2001,FL,DFO,25140
2001,FL,NG,137326
2001,FL,RFO,1978663
2001,FL,DFO,0
2001,FL,DFO,2615
2001,FL,DFO,34222
2001,FL,NG,79984
2001,FL,RFO,385034
2001,FL,COL,4373507
2001,FL,DFO,2670
2001,FL,NG,112028
2001,FL,COL,250388
2001,FL,DFO,8
2001,FL,COL,2307744
2001,FL,DFO,7945
2001,FL,NG,682
2001,FL,COL,9168276
2001,FL,DFO,91443
2001,FL,COL,5049152
2001,FL,DFO,34322
2001,FL,RFO,0
2001,FL,DFO,40
2001,FL,RFO,-2384
2001,FL,DFO,587
2001,FL,NG,57745
2001,FL,RFO,0
2001,FL,COL,1388282
2001,FL,DFO,1922
2001,FL,NG,300661
2001,FL,RFO,30605
2001,FL,DFO,3218
2001,FL,NG,180764
2001,FL,RFO,6501
2001,FL,DFO,6520
2001,FL,NG,31704
2001,FL,DFO,24539
2001,FL,NG,111052
2001,FL,DFO,26372
2001,FL,NG,479298
2001,FL,RFO,2180343
2001,FL,NG,105759
2001,FL,RFO,417818
2001,FL,DFO,360
2001,FL,NG,82529
2001,FL,DFO,11757
2001,FL,NG,121598
2001,FL,RFO,4294
2001,FL,DFO,348
2001,FL,NG,419479
2001,FL,RFO,20830
2001,FL,COL,2242059
2001,FL,DFO,5752
2001,FL,MLG,13764
2001,FL,OTH,10383
2001,FL,NG,642503
2001,FL,PC,370753
2001,FL,RFO,164528
2001,FL,DFO,358
2001,FL,DFO,125
2001,FL,NG,1452
2001,FL,DFO,7148
2001,FL,NG,60585
2001,FL,DFO,406
2001,FL,NG,2790
2001,FL,DFO,479
2001,FL,NG,704414
2001,FL,RFO,78160
2001,FL,DFO,9313
2001,FL,NG,1557395
2001,FL,RFO,34
2001,FL,HYC,130578
2001,FL,DFO,332
2001,FL,NG,227115
2001,FL,RFO,7113
2001,FL,DFO,433
2001,FL,NG,0
2001,FL,RFO,0
2001,FL,DFO,2491
2001,FL,NG,0
2001,FL,RFO,89546
2001,FL,HYC,17140
2001,FL,RFO,6436819
2001,FL,DFO,12406
2001,FL,NG,10164370
2001,FL,RFO,3597742
2001,FL,NUC,13437086
2001,FL,DFO,160169
2001,FL,NG,269843
2001,FL,RFO,0
2001,FL,DFO,-45
2001,FL,DFO,23691
2001,FL,NG,1843985
2001,FL,DFO,1995
2001,FL,DFO,2782
2001,FL,DFO,115
2001,FL,NG,936084
2001,FL,COL,1249193
2001,FL,DFO,149750
2001,FL,NG,303577
2001,FL,DFO,0
2001,FL,NG,2506528
2001,FL,DFO,0
2001,FL,NG,343707
2001,FL,NG,1398871
2001,FL,DFO,16310
2001,FL,NG,341891
2001,FL,DFO,4298
2001,FL,NG,388010
2001,FL,RFO,3731933
2001,FL,DFO,176504
2001,FL,NG,558397
2001,FL,RFO,0
2001,FL,DFO,0
2001,FL,RFO,0
2001,FL,COL,0
2001,FL,NG,48563
2001,FL,NG,25347
2001,FL,MLG,189039
2001,FL,OTH,142608
2001,FL,WOO,1087
2001,FL,NG,35987
2001,FL,COL,203913
2001,FL,WWW,290913
2001,FL,RFO,41556
2001,FL,WWW,114544
2001,FL,NG,6519
2001,FL,OTH,309708
2001,FL,OTH,244593
2001,FL,MLG,51409
2001,FL,OTH,38783
2001,FL,NG,70216
2001,FL,COL,875874
2001,FL,WWW,6200
2001,FL,NG,531398
2001,FL,DFO,646
2001,FL,NG,0
2001,FL,OTH,332241
2001,FL,RFO,47235
2001,FL,WWW,96761
2001,FL,WWW,58405
2001,FL,WWW,265144
2001,FL,NG,2924
2001,FL,RFO,111161
2001,FL,WWW,79112
2001,FL,COL,1693086
2001,FL,MLG,200722
2001,FL,OTH,151421
2001,FL,NG,1310
2001,FL,COL,44597
2001,FL,WWW,211366
2001,FL,MLG,4727
2001,FL,NG,44597
2001,FL,WWW,88982
2001,FL,OTH,132537
2001,FL,NG,9
2001,FL,OTH,222660
2001,FL,WWW,234569
2001,FL,DFO,16630
2001,FL,NG,7051
2001,FL,WWW,56888
2001,FL,OTH,0
2001,FL,OTH,83561
2001,FL,RFO,1804
2001,FL,ORW,78638
2001,FL,DFO,0
2001,FL,ORW,52058
2001,FL,DFO,151
2001,FL,MLG,68124
2001,FL,NG,1567
2001,FL,MLG,49375
2001,FL,OTH,37247
2001,FL,OOG,0
2001,FL,NG,8134
2001,FL,OTH,404231
2001,FL,MLG,105322
2001,FL,OTH,79453
2001,FL,OOG,512
2001,FL,NG,1389
2001,FL,ORW,1735
2001,FL,WWW,91666
2001,FL,NG,33995
2001,FL,OTH,63292
2001,FL,COL,58117
2001,FL,WWW,31510
2001,FL,NG,16528
2001,FL,RFO,54647
2001,FL,WWW,82658
2001,FL,MLG,113914
2001,FL,OTH,85935
2001,FL,OOG,122
2001,FL,MLG,59399
2001,FL,OTH,44809
2001,FL,MLG,188890
2001,FL,OTH,142496
2001,FL,MLG,235794
2001,FL,OTH,177880
2001,FL,DFO,18905
2001,FL,NG,1053341
2001,FL,NG,12710
2001,FL,NG,250706
2001,FL,COL,2261359
2001,FL,NG,11791
2001,FL,MLG,129318
2001,FL,OTH,97555
2001,FL,MLG,247430
2001,FL,OTH,186658
2001,FL,ORW,13971
2001,FL,NG,492439
2001,FL,DFO,0
2001,FL,NG,625343
2001,FL,DFO,14
2001,FL,NG,622182
2001,FL,DFO,0
2001,FL,NG,441738
2001,FL,NG,894579
2001,FL,MLG,4631
2001,FL,OTH,53739
2001,FL,WWW,119522
2001,FL,NG,4750
2001,FL,NG,2966
2001,FL,ORW,16029
2001,FL,ORW,9155
2001,FL,NG,1039721
2001,FL,MLG,21228
2001,FL,DFO,637
2001,FL,NG,264785
2001,FL,RFO,1210068
2001,FL,MLG,6037
2001,FL,OTH,4554
2001,FL,NG,73314
2001,GA,NUC,19601061
2001,GA,COL,171663
2001,GA,DFO,656
2001,GA,NG,41819
2001,GA,DFO,-1258
2001,GA,NG,-195
2001,GA,HYC,5120
2001,GA,COL,19961044
2001,GA,DFO,16306
2001,GA,HYC,12996
2001,GA,HYC,608
2001,GA,HYC,27963
2001,GA,COL,4171358
2001,GA,DFO,7147
2001,GA,COL,7860981
2001,GA,DFO,6088
2001,GA,COL,2797104
2001,GA,DFO,1347
2001,GA,NG,199224
2001,GA,HYC,52281
2001,GA,DFO,43853
2001,GA,RFO,53036
2001,GA,HYC,23699
2001,GA,HYC,8189
2001,GA,HYC,86329
2001,GA,HYC,146730
2001,GA,HYC,984
2001,GA,HYC,81840
2001,GA,HYC,60940
2001,GA,HYC,24301
2001,GA,HYC,55795
2001,GA,COL,469489
2001,GA,DFO,17872
2001,GA,COL,5517363
2001,GA,DFO,10154
2001,GA,NG,210502
2001,GA,HYC,20663
2001,GA,DFO,442
2001,GA,NG,256
2001,GA,COL,1094757
2001,GA,DFO,93
2001,GA,NG,143927
2001,GA,RFO,24798
2001,GA,NG,199
2001,GA,HYC,54693
2001,GA,HYC,36904
2001,GA,COL,1249
2001,GA,NG,672
2001,GA,HYC,198817
2001,GA,HYC,28729
2001,GA,HYC,16757
2001,GA,HYC,62818
2001,GA,HYC,122151
2001,GA,HYC,266104
2001,GA,NUC,14080708
2001,GA,COL,11353227
2001,GA,DFO,7361
2001,GA,HPS,-63638
2001,GA,HYC,46061
2001,GA,COL,934106
2001,GA,DFO,40707
2001,GA,NG,55978
2001,GA,HPS,0
2001,GA,HYC,382565
2001,GA,HYC,209254
2001,GA,HYC,120704
2001,GA,HPS,-506072
2001,GA,DFO,12325
2001,GA,COL,19111354
2001,GA,DFO,7118
2001,GA,HYC,97
2001,GA,DFO,13779
2001,GA,NG,14814
2001,GA,NG,1
2001,GA,DFO,13806
2001,GA,NG,192401
2001,GA,NG,0
2001,GA,DFO,1028
2001,GA,NG,103550
2001,GA,NG,123389
2001,GA,NG,185350
2001,GA,DFO,154
2001,GA,NG,9238
2001,GA,WOC,307
2001,GA,WWW,17543
2001,GA,HYC,109
2001,GA,COL,77960
2001,GA,DFO,90806
2001,GA,NG,51849
2001,GA,PC,409743
2001,GA,COL,117552
2001,GA,WWW,226570
2001,GA,RFO,18693
2001,GA,WWW,48304
2001,GA,WWW,299045
2001,GA,DFO,151
2001,GA,NG,21917
2001,GA,RFO,66416
2001,GA,WWW,68081
2001,GA,WWW,328456
2001,GA,DFO,5214
2001,GA,NG,56092
2001,GA,RFO,47018
2001,GA,OTH,2531
2001,GA,WWW,68873
2001,GA,COL,32007
2001,GA,NG,12113
2001,GA,RFO,5560
2001,GA,WWW,16566
2001,GA,COL,311500
2001,GA,WWW,411482
2001,GA,NG,101101
2001,GA,OTH,1401
2001,GA,RFO,27434
2001,GA,ORW,3681
2001,GA,WWW,111189
2001,GA,WWW,290832
2001,GA,COL,174594
2001,GA,DFO,13694
2001,GA,NG,129947
2001,GA,COL,143115
2001,GA,WWW,352723
2001,GA,DFO,4367
2001,GA,NG,16410
2001,GA,RFO,33458
2001,GA,WWW,131746
2001,GA,DFO,1080
2001,GA,COL,3109
2001,GA,DFO,46
2001,GA,HYC,16981
2001,GA,DFO,0
2001,GA,DFO,0
2001,GA,COL,104645
2001,GA,WWW,255816
2001,GA,NG,31331
2001,GA,RFO,18076
2001,GA,WWW,66292
2001,GA,MLG,19407
2001,GA,COL,100379
2001,GA,WWW,0
2001,GA,DFO,189
2001,GA,NG,67827
2001,GA,RFO,39698
2001,GA,WWW,62378
2001,GA,DFO,0
2001,GA,NG,0
2001,GA,HYC,1805
2001,GA,COL,52314
2001,GA,WWW,97668
2001,GA,NG,14165
2001,GA,RFO,24301
2001,GA,WWW,68314
2001,GA,WOO,6669
2001,GA,HYC,10481
2001,GA,DFO,7920
2001,GA,NG,274910
2001,GA,DFO,0
2001,GA,DFO,0
2001,GA,DFO,10
2001,GA,DFO,414
2001,GA,DFO,0
2001,GA,DFO,22
2001,GA,DFO,547
2001,GA,DFO,0
2001,GA,DFO,488
2001,GA,DFO,14
2001,GA,NG,8
2001,GA,HYC,2094
2001,GA,DFO,502
2001,GA,NG,3604
2001,GA,DFO,15
2001,GA,DFO,0
2001,GA,MLG,5331
2001,GA,OTH,4021
2001,GA,NG,17
2001,GA,DFO,1791
2001,GA,NG,384295
2001,GA,DFO,0
2001,GA,NG,140513
2001,GA,NG,529678
2001,GA,NG,0
2001,GA,DFO,164
2001,GA,NG,154639
2001,GA,DFO,29021
2001,GA,NG,405869
2001,GA,DFO,156
2001,GA,DFO,25966
2001,GA,NG,43818
2001,GA,DFO,0
2001,GA,NG,108846
2001,GA,DFO,423
2001,GA,NG,0
2001,GA,WWW,52461
2001,GA,DFO,550
2001,GA,NG,35790
2001,GA,RFO,13107
2001,HI,RFO,66758
2001,HI,RFO,3221392
2001,HI,DFO,4427
2001,HI,RFO,1187774
2001,HI,DFO,2856
2001,HI,DFO,2992
2001,HI,HYC,12873
2001,HI,RFO,225039
2001,HI,HYC,5259
2001,HI,DFO,39090
2001,HI,RFO,222058
2001,HI,DFO,349038
2001,HI,RFO,1039
2001,HI,DFO,861257
2001,HI,DFO,26160
2001,HI,RFO,78781
2001,HI,DFO,28466
2001,HI,WND,2110
2001,HI,DFO,45719
2001,HI,DFO,0
2001,HI,DFO,38752
2001,HI,WOO,92187
2001,HI,DFO,34088
2001,HI,OOG,37855
2001,HI,MLG,156801
2001,HI,OTH,118288
2001,HI,COL,66319
2001,HI,DFO,2350
2001,HI,HYC,3904
2001,HI,HYC,28075
2001,HI,COL,44826
2001,HI,MLG,67856
2001,HI,OTH,51189
2001,HI,RFO,16441
2001,HI,HYC,9007
2001,HI,COL,1493619
2001,HI,ORW,6478
2001,HI,DFO,108
2001,HI,HYC,6930
2001,HI,GEO,206592
2001,HI,WND,15
2001,HI,MLG,7392
2001,HI,NG,0
2001,HI,RFO,1344981
2001,HI,HYC,32150
2001,HI,DFO,317716
2001,HI,ORW,49179
2001,HI,DFO,14152
2001,HI,HYC,2552
2001,HI,WOO,206
2001,IA,COL,339977
2001,IA,DFO,89
2001,IA,NG,3995
2001,IA,DFO,3293
2001,IA,COL,1333665
2001,IA,DFO,0
2001,IA,NG,7761
2001,IA,COL,1113198
2001,IA,DFO,0
2001,IA,DFO,16
2001,IA,HYC,793
2001,IA,COL,106739
2001,IA,DFO,0
2001,IA,MLG,10217
2001,IA,OTH,7708
2001,IA,NG,44396
2001,IA,NUC,3852722
2001,IA,HYC,258
2001,IA,HYC,5292
2001,IA,DFO,21017
2001,IA,DFO,219
2001,IA,MLG,23327
2001,IA,NG,13440
2001,IA,COL,955604
2001,IA,NG,69973
2001,IA,COL,826008
2001,IA,DFO,-190
2001,IA,NG,3722
2001,IA,NG,8080
2001,IA,COL,508596
2001,IA,DFO,4406
2001,IA,NG,3612
2001,IA,COL,5902843
2001,IA,DFO,-130
2001,IA,NG,11992
2001,IA,DFO,0
2001,IA,NG,15945
2001,IA,COL,6021838
2001,IA,DFO,-146
2001,IA,NG,990
2001,IA,DFO,0
2001,IA,NG,9978
2001,IA,COL,1097183
2001,IA,DFO,1863
2001,IA,HYC,822615
2001,IA,DFO,497
2001,IA,DFO,22
2001,IA,DFO,3079
2001,IA,NG,0
2001,IA,COL,402569
2001,IA,DFO,84
2001,IA,NG,285
2001,IA,DFO,459
2001,IA,DFO,101
2001,IA,NG,52
2001,IA,DFO,271
2001,IA,NG,3
2001,IA,DFO,579
2001,IA,NG,1030
2001,IA,COL,55321
2001,IA,NG,875
2001,IA,DFO,25
2001,IA,DFO,57
2001,IA,NG,121
2001,IA,DFO,1007
2001,IA,DFO,216
2001,IA,DFO,73
2001,IA,DFO,69
2001,IA,DFO,167
2001,IA,DFO,1011
2001,IA,DFO,2172
2001,IA,NG,354
2001,IA,DFO,1131
2001,IA,NG,122
2001,IA,DFO,788
2001,IA,DFO,3
2001,IA,DFO,406
2001,IA,NG,927
2001,IA,DFO,68
2001,IA,DFO,257
2001,IA,NG,339
2001,IA,DFO,649
2001,IA,NG,7273
2001,IA,COL,1320836
2001,IA,DFO,436
2001,IA,NG,574
2001,IA,DFO,221
2001,IA,NG,146
2001,IA,DFO,1733
2001,IA,NG,563
2001,IA,COL,78353
2001,IA,DFO,17
2001,IA,DFO,101
2001,IA,DFO,33
2001,IA,DFO,57
2001,IA,NG,1
2001,IA,DFO,105
2001,IA,NG,145
2001,IA,DFO,192
2001,IA,NG,3
2001,IA,DFO,634
2001,IA,NG,1437
2001,IA,HYC,1300
2001,IA,DFO,49
2001,IA,NG,126
2001,IA,DFO,395
2001,IA,NG,51
2001,IA,DFO,547
2001,IA,NG,230
2001,IA,DFO,14032
2001,IA,NG,15678
2001,IA,COL,36093
2001,IA,NG,216
2001,IA,COL,337876
2001,IA,NG,101
2001,IA,DFO,142
2001,IA,NG,55834
2001,IA,DFO,466
2001,IA,DFO,5818
2001,IA,COL,4275240
2001,IA,DFO,1087
2001,IA,DFO,497
2001,IA,NG,623
2001,IA,DFO,16
2001,IA,NG,7938
2001,IA,COL,4374445
2001,IA,DFO,0
2001,IA,NG,1351
2001,IA,DFO,9204
2001,IA,DFO,5483
2001,IA,DFO,3222
2001,IA,COL,4385219
2001,IA,WND,185
2001,IA,NG,116128
2001,IA,DFO,-84
2001,IA,NG,9900
2001,IA,DFO,821
2001,IA,DFO,1942
2001,IA,DFO,1822
2001,IA,WND,3867
2001,IA,WND,6361
2001,IA,DFO,-67
2001,IA,NG,37781
2001,IA,DFO,309
2001,IA,NG,385
2001,IA,DFO,142
2001,IA,HYC,6795
2001,IA,COL,31949
2001,IA,COL,108192
2001,IA,COL,668854
2001,IA,HYC,8100
2001,IA,COL,14855
2001,IA,DFO,402
2001,IA,NG,1082
2001,IA,PC,3865
2001,IA,ORW,11316
2001,IA,COL,117787
2001,IA,COL,21196
2001,IA,DFO,438
2001,IA,MLG,55481
2001,IA,COL,74761
2001,IA,DFO,33
2001,IA,NG,13925
2001,IA,OTH,741
2001,IA,WND,281969
2001,IA,NG,2449
2001,IA,ORW,3408
2001,IA,WND,195482
2001,IA,DFO,68
2001,IA,DFO,2768
2001,IA,DFO,141
2001,IA,NG,3063
2001,IA,COL,155899
2001,IA,DFO,117
2001,IA,NG,117857
2001,ID,HYC,88710
2001,ID,HYC,230320
2001,ID,HYC,315161
2001,ID,HYC,1633335
2001,ID,HYC,376778
2001,ID,HYC,24352
2001,ID,HYC,14574
2001,ID,HYC,110537
2001,ID,HYC,212717
2001,ID,DFO,3723
2001,ID,HYC,90794
2001,ID,HYC,118728
2001,ID,HYC,57573
2001,ID,HYC,52933
2001,ID,HYC,115718
2001,ID,HYC,59841
2001,ID,HYC,33841
2001,ID,HYC,18594
2001,ID,HYC,90476
2001,ID,HYC,37277
2001,ID,HYC,1125
2001,ID,HYC,16151
2001,ID,HYC,2791
2001,ID,HYC,694320
2001,ID,HYC,67271
2001,ID,HYC,1086827
2001,ID,HYC,6953
2001,ID,HYC,17871
2001,ID,HYC,35089
2001,ID,HYC,1206
2001,ID,HYC,417949
2001,ID,HYC,197841
2001,ID,HYC,3884
2001,ID,HYC,14798
2001,ID,HYC,97553
2001,ID,HYC,43553
2001,ID,HYC,0
2001,ID,HYC,105837
2001,ID,HYC,17391
2001,ID,HYC,102265
2001,ID,HYC,1140
2001,ID,HYC,30417
2001,ID,DFO,0
2001,ID,NG,906510
2001,ID,HYC,1431
2001,ID,HYC,188377
2001,ID,HYC,19062
2001,ID,HYC,4740
2001,ID,HYC,17762
2001,ID,HYC,24986
2001,ID,HYC,5506
2001,ID,NG,3513
2001,ID,WWW,57024
2001,ID,COL,72284
2001,ID,NG,3164
2001,ID,HYC,7415
2001,ID,HYC,2394
2001,ID,HYC,275
2001,ID,HYC,6030
2001,ID,HYC,12974
2001,ID,HYC,8576
2001,ID,HYC,4918
2001,ID,WWW,38147
2001,ID,OTH,109187
2001,ID,HYC,911
2001,ID,WWW,225234
2001,ID,NG,99491
2001,ID,WWW,212929
2001,ID,HYC,3111
2001,ID,HYC,2259
2001,ID,HYC,25485
2001,ID,HYC,21882
2001,ID,HYC,3345
2001,ID,HYC,10572
2001,ID,HYC,57798
2001,ID,HYC,24253
2001,ID,HYC,2204
2001,ID,HYC,6319
2001,ID,HYC,3895
2001,ID,HYC,28924
2001,ID,HYC,21677
2001,ID,NG,81638
2001,ID,NG,81498
2001,ID,HYC,28854
2001,ID,HYC,3103
