Year,State,AER Fuel Type Code,NET GENERATION (megawatthours)
2006,MN,RFO,"11,160"
2006,MN,DFO,-159
2006,MN,COL,"623,976"
2006,MN,HYC,"74,575"
2006,MN,DFO,0
2006,MN,DFO,"9,457"
2006,MN,COL,"7,115,488"
2006,MN,HYC,"30,182"
2006,MN,HYC,"7,738"
2006,MN,HYC,"25,498"
2006,MN,NG,156
2006,MN,COL,"59,917"
2006,MN,WWW,"19,656"
2006,MN,HYC,"8,271"
2006,MN,HYC,"5,268"
2006,MN,HYC,"9,512"
2006,MN,HYC,"167,274"
2006,MN,HYC,"14,590"
2006,MN,NG,160
2006,MN,NG,"479,948"
2006,MN,DFO,70
2006,MN,NG,"7,545"
2006,MN,PC,0
2006,MN,COL,"1,601,561"
2006,MN,DFO,10
2006,MN,NG,"2,879"
2006,MN,HYC,"58,998"
2006,MN,DFO,77
2006,MN,NG,"9,196"
2006,MN,COL,"1,201,726"
2006,MN,DFO,"2,600"
2006,MN,NG,"58,538"
2006,MN,DFO,0
2006,MN,NG,"2,877"
2006,MN,NG,121
2006,MN,PC,"263,977"
2006,MN,COL,"1,401,805"
2006,MN,WWW,0
2006,MN,NG,-37
2006,MN,NUC,"5,072,551"
2006,MN,NUC,"4,098,466"
2006,MN,NUC,"4,012,401"
2006,MN,MLG,"53,659"
2006,MN,OTH,"42,161"
2006,MN,NG,"1,773"
2006,MN,DFO,841
2006,MN,NG,"1,659"
2006,MN,PC,"144,116"
2006,MN,COL,"1,614,932"
2006,MN,DFO,134
2006,MN,NG,-187
2006,MN,MLG,"61,273"
2006,MN,OTH,"48,143"
2006,MN,NG,"2,262"
2006,MN,HYC,"3,197"
2006,MN,DFO,828
2006,MN,COL,"868,914"
2006,MN,DFO,9
2006,MN,DFO,0
2006,MN,NG,0
2006,MN,NG,612
2006,MN,NG,"1,744"
2006,MN,RFO,0
2006,MN,COL,"107,541"
2006,MN,NG,"7,230"
2006,MN,DFO,245
2006,MN,DFO,74
2006,MN,DFO,194
2006,MN,NG,0
2006,MN,DFO,0
2006,MN,NG,0
2006,MN,DFO,267
2006,MN,NG,0
2006,MN,DFO,68
2006,MN,DFO,157
2006,MN,NG,"23,329"
2006,MN,DFO,3
2006,MN,DFO,498
2006,MN,NG,"2,926"
2006,MN,NG,"1,443"
2006,MN,DFO,584
2006,MN,NG,225
2006,MN,DFO,161
2006,MN,HYC,"3,773"
2006,MN,DFO,6
2006,MN,NG,0
2006,MN,DFO,1
2006,MN,COL,"61,800"
2006,MN,WWW,0
2006,MN,DFO,0
2006,MN,NG,30
2006,MN,DFO,235
2006,MN,NG,322
2006,MN,DFO,37
2006,MN,NG,46
2006,MN,DFO,130
2006,MN,DFO,160
2006,MN,NG,45
2006,MN,HYC,110
2006,MN,DFO,80
2006,MN,DFO,64
2006,MN,NG,"1,097"
2006,MN,DFO,0
2006,MN,NG,0
2006,MN,DFO,222
2006,MN,DFO,-273
2006,MN,NG,0
2006,MN,DFO,22
2006,MN,DFO,63
2006,MN,NG,0
2006,MN,DFO,797
2006,MN,NG,746
2006,MN,DFO,74
2006,MN,NG,10
2006,MN,DFO,694
2006,MN,NG,"4,903"
2006,MN,DFO,661
2006,MN,COL,0
2006,MN,NG,"15,744"
2006,MN,DFO,229
2006,MN,NG,330
2006,MN,DFO,0
2006,MN,NG,"3,466"
2006,MN,NG,"3,758"
2006,MN,DFO,47
2006,MN,NG,128
2006,MN,DFO,530
2006,MN,NG,0
2006,MN,HYC,"13,408"
2006,MN,COL,"232,180"
2006,MN,NG,"16,367"
2006,MN,HYC,"1,216"
2006,MN,DFO,226
2006,MN,NG,902
2006,MN,DFO,-21
2006,MN,DFO,123
2006,MN,DFO,109
2006,MN,NG,61
2006,MN,HYC,"2,530"
2006,MN,DFO,5
2006,MN,DFO,44
2006,MN,NG,0
2006,MN,DFO,20
2006,MN,NG,192
2006,MN,NG,59
2006,MN,COL,"33,808"
2006,MN,DFO,226
2006,MN,NG,"1,266"
2006,MN,DFO,12
2006,MN,NG,"1,928"
2006,MN,COL,"36,386"
2006,MN,DFO,39
2006,MN,DFO,175
2006,MN,DFO,93
2006,MN,WND,0
2006,MN,DFO,150
2006,MN,MLG,"82,324"
2006,MN,OTH,"64,683"
2006,MN,NG,"1,661"
2006,MN,DFO,289
2006,MN,DFO,0
2006,MN,NG,"42,521"
2006,MN,DFO,"9,992"
2006,MN,COL,"15,640,268"
2006,MN,NG,"1,635"
2006,MN,NG,"15,160"
2006,MN,NG,"2,283"
2006,MN,DFO,206
2006,MN,DFO,"2,136"
2006,MN,DFO,-48
2006,MN,DFO,-36
2006,MN,DFO,-171
2006,MN,DFO,15
2006,MN,DFO,"6,742"
2006,MN,NG,"306,360"
2006,MN,DFO,1
2006,MN,NG,"12,731"
2006,MN,WND,"2,985"
2006,MN,DFO,"2,814"
2006,MN,NG,"262,216"
2006,MN,DFO,0
2006,MN,DFO,497
2006,MN,NG,"27,602"
2006,MN,DFO,80
2006,MN,DFO,317
2006,MN,DFO,"1,348"
2006,MN,DFO,"17,519"
2006,MN,NG,"128,952"
2006,MN,MLG,"125,695"
2006,MN,OTH,"98,760"
2006,MN,DFO,"1,297"
2006,MN,COL,"1,465,506"
2006,MN,WWW,"53,110"
2006,MN,NG,"31,215"
2006,MN,ORW,"1,032"
2006,MN,WWW,"19,521"
2006,MN,HYC,"47,236"
2006,MN,HYC,"7,816"
2006,MN,NG,"5,481"
2006,MN,COL,"39,144"
2006,MN,WWW,"76,922"
2006,MN,DFO,110
2006,MN,NG,"5,161"
2006,MN,COL,"743,150"
2006,MN,COL,"36,608"
2006,MN,HYC,"22,723"
2006,MN,COL,"66,306"
2006,MN,WWW,"17,231"
2006,MN,HYC,"11,657"
2006,MN,DFO,8
2006,MN,MLG,"11,212"
2006,MN,OTH,"8,809"
2006,MN,NG,470
2006,MN,OTH,"35,764"
2006,MN,HYC,"11,849"
2006,MN,COL,"1,764"
2006,MN,NG,0
2006,MN,HYC,"14,580"
2006,MN,WWW,"245,493"
2006,MN,DFO,430
2006,MN,NG,"17,622"
2006,MN,ORW,"1,716"
2006,MN,WWW,"118,979"
2006,MN,HYC,"4,727"
2006,MN,WWW,"38,758"
2006,MN,COL,"40,396"
2006,MN,COL,"32,148"
2006,MN,COL,"45,127"
2006,MN,DFO,35
2006,MN,NG,232
2006,MN,NG,"35,718"
2006,MN,OTH,0
2006,MN,RFO,"6,599"
2006,MN,DFO,11
2006,MN,NG,"14,359"
2006,MN,DFO,0
2006,MN,NG,"25,536"
2006,MN,DFO,46
2006,MN,NG,125
2006,MN,HYC,"24,182"
2006,MN,DFO,381
2006,MN,NG,0
2006,MN,RFO,0
2006,MN,COL,1
2006,MN,WND,"58,659"
2006,MN,MLG,"18,565"
2006,MN,DFO,0
2006,MN,NG,"170,341"
2006,MN,DFO,0
2006,MN,NG,"338,955"
2006,MN,DFO,488
2006,MN,WND,"278,344"
2006,MN,WND,"300,675"
2006,MN,WND,"25,896"
2006,MN,WND,"30,775"
2006,MN,WND,"37,221"
2006,MN,WND,"5,743"
2006,MN,WND,"5,635"
2006,MN,WND,"5,534"
2006,MN,WND,"5,756"
2006,MN,WND,"5,483"
2006,MN,WND,"5,382"
2006,MN,WND,"6,326"
2006,MN,WND,"6,048"
2006,MN,WND,"6,022"
2006,MN,WND,"6,174"
2006,MN,WND,"6,371"
2006,MN,WND,"6,022"
2006,MN,WND,"6,160"
2006,MN,WND,"5,856"
2006,MN,WND,"5,406"
2006,MN,MLG,0
2006,MN,DFO,0
2006,MN,MLG,"58,791"
2006,MN,WND,"6,222"
2006,MN,WND,"4,213"
2006,MN,DFO,68
2006,MN,WND,"5,984"
2006,MN,WND,"6,642"
2006,MN,WND,"10,611"
2006,MN,WND,"102,907"
2006,MN,DFO,227
2006,MN,NG,"105,152"
2006,MN,NG,"181,087"
2006,MN,WND,"36,596"
2006,MN,WND,"256,120"
2006,MN,WND,"40,440"
2006,MN,DFO,"1,495"
2006,MN,NG,"132,773"
2006,MN,WND,"153,982"
2006,MN,WND,"5,723"
2006,MN,WND,"6,193"
2006,MN,WND,"4,672"
2006,MN,WND,"5,654"
2006,MN,WND,"6,079"
2006,MN,WND,"5,780"
2006,MN,WND,"6,353"
2006,MN,WND,"6,751"
2006,MN,WND,"5,648"
2006,MN,WND,"6,687"
2006,MN,WND,"5,253"
2006,MN,WND,"6,498"
2006,MN,WND,919
2006,MN,WND,0
2006,MN,MLG,0
2006,MN,OTH,0
2006,MN,DFO,480
2006,MN,WND,"327,245"
2006,MN,WND,"65,593"
2006,MN,WND,"5,523"
2006,MN,WND,"4,493"
2006,MN,WND,"5,090"
2006,MN,WND,"5,159"
2006,MN,WND,"5,330"
2006,MN,WND,"9,959"
2006,MN,WND,"1,573"
2006,MN,WND,"33,213"
2006,MN,WND,"16,501"
2006,MN,WND,"25,390"
2006,MN,WND,"1,588"
2006,MN,WND,"2,381"
2006,MN,WND,"2,187"
2006,MN,WND,"1,914"
2006,MN,WND,"2,008"
2006,MN,WND,"2,298"
2006,MN,WND,"2,381"
2006,MN,WND,"2,099"
2006,MN,WND,"2,512"
2006,MN,WND,"1,614"
2006,MN,WND,"2,149"
2006,MN,WND,"2,239"
2006,MN,WND,"2,110"
2006,MN,WND,"1,937"
2006,MN,WND,"2,033"
2006,MO,DFO,375
2006,MO,COL,0
2006,MO,DFO,352
2006,MO,PC,0
2006,MO,COL,"1,434,630"
2006,MO,OTH,"14,598"
2006,MO,NG,"105,116"
2006,MO,NG,"205,621"
2006,MO,NG,"107,840"
2006,MO,NG,"6,635"
2006,MO,COL,"3,818,394"
2006,MO,DFO,"14,889"
2006,MO,COL,"3,099,318"
2006,MO,DFO,0
2006,MO,DFO,972
2006,MO,DFO,478
2006,MO,NG,105
2006,MO,DFO,-114
2006,MO,NG,"18,242"
2006,MO,COL,"738,113"
2006,MO,OOG,"5,091"
2006,MO,COL,"2,283,803"
2006,MO,OTH,"20,022"
2006,MO,NG,0
2006,MO,DFO,"-1,778"
2006,MO,NG,"2,001"
2006,MO,COL,"149,372"
2006,MO,DFO,0
2006,MO,NG,"9,883"
2006,MO,OOG,0
2006,MO,COL,"350,431"
2006,MO,OTH,"8,315"
2006,MO,HYC,783
2006,MO,DFO,124
2006,MO,DFO,"7,942"
2006,MO,COL,"18,569,604"
2006,MO,DFO,220
2006,MO,NG,"5,730"
2006,MO,NG,"40,362"
2006,MO,COL,"5,621,241"
2006,MO,HYC,"75,858"
2006,MO,COL,"1,713,691"
2006,MO,DFO,"1,008"
2006,MO,PC,0
2006,MO,COL,"4,677,601"
2006,MO,OTH,"6,139"
2006,MO,HPS,"-1,014"
2006,MO,DFO,54
2006,MO,DFO,53
2006,MO,NG,0
2006,MO,DFO,406
2006,MO,NG,0
2006,MO,DFO,182
2006,MO,DFO,308
2006,MO,NG,807
2006,MO,DFO,182
2006,MO,NG,"6,396"
2006,MO,DFO,330
2006,MO,NG,444
2006,MO,DFO,232
2006,MO,DFO,0
2006,MO,NG,67
2006,MO,DFO,0
2006,MO,COL,"84,965"
2006,MO,DFO,0
2006,MO,NG,0
2006,MO,HYC,-338
2006,MO,DFO,0
2006,MO,DFO,314
2006,MO,NG,0
2006,MO,DFO,72
2006,MO,NG,0
2006,MO,DFO,58
2006,MO,DFO,477
2006,MO,NG,"4,257"
2006,MO,DFO,119
2006,MO,NG,360
2006,MO,DFO,0
2006,MO,NG,3
2006,MO,COL,"323,846"
2006,MO,DFO,0
2006,MO,NG,"7,643"
2006,MO,DFO,146
2006,MO,DFO,136
2006,MO,NG,"1,743"
2006,MO,DFO,118
2006,MO,DFO,98
2006,MO,NG,0
2006,MO,DFO,48
2006,MO,NG,0
2006,MO,DFO,60
2006,MO,NG,"6,229"
2006,MO,DFO,29
2006,MO,DFO,123
2006,MO,NG,0
2006,MO,DFO,133
2006,MO,NG,0
2006,MO,DFO,-66
2006,MO,NG,"1,129"
2006,MO,DFO,90
2006,MO,NG,"2,747"
2006,MO,COL,"74,755"
2006,MO,NG,"2,151"
2006,MO,WWW,96
2006,MO,DFO,139
2006,MO,NG,0
2006,MO,DFO,154
2006,MO,NG,0
2006,MO,DFO,303
2006,MO,NG,0
2006,MO,DFO,217
2006,MO,DFO,179
2006,MO,NG,146
2006,MO,DFO,33
2006,MO,DFO,51
2006,MO,NG,"34,631"
2006,MO,COL,0
2006,MO,DFO,0
2006,MO,NG,"6,160"
2006,MO,COL,"1,655,575"
2006,MO,DFO,0
2006,MO,DFO,0
2006,MO,DFO,-24
2006,MO,NG,0
2006,MO,DFO,30
2006,MO,HYC,"89,874"
2006,MO,DFO,"3,721"
2006,MO,COL,"7,655,288"
2006,MO,DFO,"6,030"
2006,MO,COL,"7,656,031"
2006,MO,COL,"151,929"
2006,MO,DFO,109
2006,MO,COL,"350,111"
2006,MO,COL,"65,760"
2006,MO,DFO,476
2006,MO,DFO,"5,168"
2006,MO,COL,"5,007,223"
2006,MO,DFO,199
2006,MO,NG,"60,990"
2006,MO,HYC,"10,364"
2006,MO,HPS,"11,920"
2006,MO,HPS,"36,646"
2006,MO,WOO,0
2006,MO,NG,-238
2006,MO,NUC,"10,116,660"
2006,MO,DFO,"7,296"
2006,MO,COL,"8,730,375"
2006,MO,DFO,0
2006,MO,NG,"6,734"
2006,MO,DFO,0
2006,MO,NG,"4,712"
2006,MO,COL,"1,175,969"
2006,MO,DFO,0
2006,MO,NG,"110,256"
2006,MO,HYC,"22,673"
2006,MO,DFO,433
2006,MO,DFO,16
2006,MO,NG,0
2006,MO,DFO,172
2006,MO,DFO,"2,432"
2006,MO,DFO,334
2006,MO,DFO,"2,297"
2006,MO,COL,"1,725,140"
2006,MO,NG,"534,909"
2006,MO,NG,"965,580"
2006,MO,DFO,378
2006,MO,NG,"6,288"
2006,MO,DFO,0
2006,MO,NG,263
2006,MO,DFO,749
2006,MO,NG,"4,750"
2006,MO,DFO,217
2006,MO,DFO,17
2006,MO,DFO,200
2006,MO,DFO,490
2006,MO,NG,0
2006,MO,NG,"755,842"
2006,MO,NG,"19,791"
2006,MO,NG,"28,744"
2006,MO,DFO,136
2006,MO,NG,"58,312"
2006,MO,DFO,29
2006,MO,NG,"55,688"
2006,MO,DFO,197
2006,MO,DFO,0
2006,MO,DFO,90
2006,MO,NG,"95,958"
2006,MO,DFO,0
2006,MO,NG,0
2006,MO,COL,"72,965"
2006,MO,DFO,603
2006,MO,ORW,155
2006,MO,COL,"85,492"
2006,MO,NG,"4,375"
2006,MO,ORW,"8,525"
2006,MO,DFO,420
2006,MO,COL,"18,324"
2006,MO,DFO,0
2006,MO,NG,0
2006,MO,DFO,0
2006,MO,NG,"15,115"
2006,MO,DFO,0
2006,MO,COL,"159,658"
2006,MO,NG,"2,463"
2006,MO,OTH,"4,726"
2006,MO,DFO,43
2006,MO,NG,"48,946"
2006,MO,NG,"91,258"
2006,MO,NG,"33,330"
2006,MO,NG,"24,566"
2006,MO,DFO,107
2006,MO,NG,"76,794"
2006,MO,DFO,183
2006,MO,NG,"117,148"
2006,MO,NG,"30,407"
2006,MO,MLG,"15,195"
2006,MO,DFO,-212
2006,MO,DFO,-192
2006,MO,DFO,-134
2006,MO,DFO,-232
2006,MS,NG,"1,138"
2006,MS,NG,"1,098,254"
2006,MS,NG,66
2006,MS,NG,"1,361"
2006,MS,NG,14
2006,MS,COL,"4,852,310"
2006,MS,DFO,0
2006,MS,NG,"25,745"
2006,MS,DFO,"2,141"
2006,MS,NG,"769,825"
2006,MS,RFO,"57,690"
2006,MS,DFO,-250
2006,MS,NG,774
2006,MS,RFO,-121
2006,MS,NG,0
2006,MS,RFO,0
2006,MS,DFO,0
2006,MS,DFO,48
2006,MS,NG,"156,468"
2006,MS,DFO,0
2006,MS,DFO,0
2006,MS,NG,0
2006,MS,DFO,0
2006,MS,NG,0
2006,MS,DFO,0
2006,MS,NG,0
2006,MS,DFO,174
2006,MS,NG,106
2006,MS,COL,"18,619"
2006,MS,NG,173
2006,MS,COL,0
2006,MS,DFO,0
2006,MS,NG,11
2006,MS,RFO,0
2006,MS,DFO,0
2006,MS,NG,307
2006,MS,NG,64
2006,MS,NG,29
2006,MS,DFO,0
2006,MS,NG,"16,595"
2006,MS,DFO,42
2006,MS,NG,"325,741"
2006,MS,DFO,50
2006,MS,COL,"2,633,395"
2006,MS,DFO,"3,517"
2006,MS,NUC,"10,418,586"
2006,MS,NG,"1,572,291"
2006,MS,NG,"1,476,229"
2006,MS,COL,"7,403,453"
2006,MS,DFO,"3,032"
2006,MS,DFO,64
2006,MS,DFO,"2,296"
2006,MS,NG,"87,134"
2006,MS,NG,"18,277"
2006,MS,NG,"81,924"
2006,MS,DFO,"2,290"
2006,MS,NG,"803,447"
2006,MS,RFO,"324,357"
2006,MS,NG,"107,785"
2006,MS,WWW,"267,013"
2006,MS,NG,"19,450"
2006,MS,OOG,"1,867"
2006,MS,WWW,"127,951"
2006,MS,WOO,0
2006,MS,WWW,"244,172"
2006,MS,NG,"80,752"
2006,MS,ORW,0
2006,MS,OTH,821
2006,MS,WWW,"95,617"
2006,MS,COL,"9,546"
2006,MS,WWW,"446,315"
2006,MS,DFO,"2,132"
2006,MS,NG,"6,820"
2006,MS,WWW,"195,510"
2006,MS,OOG,"41,856"
2006,MS,ORW,"6,480"
2006,MS,WWW,"116,090"
2006,MS,NG,"25,280"
2006,MS,OTH,0
2006,MS,RFO,"1,247"
2006,MS,OTH,"4,698"
2006,MS,WWW,"41,934"
2006,MS,NG,"6,586"
2006,MS,OTH,"10,046"
2006,MS,NG,"38,099"
2006,MS,NG,"663,754"
2006,MS,NG,"1,258,325"
2006,MS,COL,"3,188,010"
2006,MS,NG,"13,064"
2006,MS,NG,0
2006,MS,NG,"5,653"
2006,MS,NG,"382,454"
2006,MS,NG,"567,046"
2006,MS,NG,"430,845"
2006,MS,NG,"756,063"
2006,MS,NG,0
2006,MS,NG,"6,395"
2006,MS,NG,"1,994,645"
2006,MS,NG,"624,070"
2006,MS,NG,"1,019,198"
2006,MS,NG,"4,806"
2006,MS,NG,0
2006,MS,NG,0
2006,MS,NG,"493,715"
2006,MS,NG,"696,123"
2006,MS,NG,"13,710"
2006,MS,NG,"61,189"
2006,MS,NG,-525
2006,MS,NG,"-5,426"
2006,MT,DFO,400
2006,MT,NG,"6,108"
2006,MT,DFO,4
2006,MT,DFO,22
2006,MT,NG,"1,626"
2006,MT,HYC,"136,211"
2006,MT,HYC,"276,795"
2006,MT,HYC,"127,815"
2006,MT,HYC,"279,655"
2006,MT,NG,"1,497"
2006,MT,COL,"1,202,709"
2006,MT,HYC,"1,076,089"
2006,MT,HYC,"273,198"
2006,MT,HYC,"43,252"
2006,MT,HYC,"238,164"
2006,MT,HYC,"411,025"
2006,MT,HYC,"493,070"
2006,MT,HYC,"1,823,945"
2006,MT,HYC,"1,055,468"
2006,MT,HYC,"475,182"
2006,MT,DFO,"11,649"
2006,MT,COL,"14,747,424"
2006,MT,WOO,"5,676"
2006,MT,COL,"335,146"
2006,MT,NG,613
2006,MT,COL,"1,178"
2006,MT,HYC,"2,190,677"
2006,MT,HYC,"329,710"
2006,MT,HYC,"67,595"
2006,MT,HYC,"31,391"
2006,MT,HYC,"704,920"
2006,MT,HYC,"4,686"
2006,MT,DFO,608
2006,MT,WOC,"309,181"
2006,MT,WWW,"56,476"
2006,MT,DFO,0
2006,MT,NG,"17,149"
2006,MT,RFO,"3,941"
2006,MT,WWW,"37,939"
2006,MT,OOG,"11,207"
2006,MT,PC,"396,824"
2006,MT,HYC,"48,327"
2006,MT,NG,0
2006,MT,COL,"489,442"
2006,MT,NG,"40,587"
2006,MT,WND,"412,442"
2006,MT,HYC,"42,986"
2006,MT,WND,"23,528"
2006,NC,DFO,-969
2006,NC,NG,"8,032"
2006,NC,DFO,-178
2006,NC,NG,"38,543"
2006,NC,DFO,-124
2006,NC,NG,"5,875"
2006,NC,DFO,"24,372"
2006,NC,NG,"100,476"
2006,NC,COL,"2,241,602"
2006,NC,DFO,"4,410"
2006,NC,NG,"36,520"
2006,NC,DFO,403
2006,NC,HYC,"99,586"
2006,NC,DFO,-436
2006,NC,DFO,750
2006,NC,COL,"1,903,579"
2006,NC,DFO,"2,485"
2006,NC,DFO,"1,234"
2006,NC,COL,"1,934,490"
2006,NC,DFO,"10,250"
2006,NC,HYC,"5,357"
2006,NC,DFO,105
2006,NC,DFO,0
2006,NC,COL,"15,067,533"
2006,NC,DFO,"15,036"
2006,NC,DFO,"1,088"
2006,NC,COL,"2,754,564"
2006,NC,DFO,"11,985"
2006,NC,HYC,"146,425"
2006,NC,HYC,"342,431"
2006,NC,DFO,"3,594"
2006,NC,NG,0
2006,NC,COL,"658,607"
2006,NC,DFO,"2,276"
2006,NC,COL,"6,410,220"
2006,NC,DFO,"16,233"
2006,NC,HYC,"45,530"
2006,NC,DFO,-166
2006,NC,NG,683
2006,NC,COL,"1,573,430"
2006,NC,DFO,"6,094"
2006,NC,COL,"4,067,574"
2006,NC,DFO,"7,676"
2006,NC,HYC,"113,910"
2006,NC,DFO,-240
2006,NC,NG,542
2006,NC,COL,"1,043,876"
2006,NC,DFO,"5,050"
2006,NC,HYC,"76,243"
2006,NC,COL,"12,951,574"
2006,NC,DFO,"16,750"
2006,NC,HYC,"81,196"
2006,NC,HYC,"89,085"
2006,NC,HYC,"53,582"
2006,NC,DFO,-347
2006,NC,NG,-454
2006,NC,COL,"1,872,047"
2006,NC,DFO,"9,561"
2006,NC,HYC,"10,511"
2006,NC,HYC,"16,349"
2006,NC,HYC,"21,271"
2006,NC,HYC,"15,396"
2006,NC,HYC,124
2006,NC,HYC,"3,780"
2006,NC,HYC,"173,208"
2006,NC,HYC,"21,437"
2006,NC,HYC,"66,858"
2006,NC,HYC,"5,503"
2006,NC,HYC,"236,875"
2006,NC,DFO,372
2006,NC,HYC,"249,109"
2006,NC,HYC,"6,273"
2006,NC,HYC,"18,512"
2006,NC,HYC,"732,013"
2006,NC,HYC,"73,253"
2006,NC,HPS,"131,342"
2006,NC,DFO,763
2006,NC,NUC,"7,180,823"
2006,NC,NUC,"7,361,266"
2006,NC,NUC,"7,029,268"
2006,NC,NUC,"9,967,226"
2006,NC,NUC,"8,424,601"
2006,NC,COL,"4,363,015"
2006,NC,DFO,"12,042"
2006,NC,DFO,178
2006,NC,HYC,"2,526"
2006,NC,DFO,"29,005"
2006,NC,NG,"96,877"
2006,NC,DFO,297
2006,NC,DFO,"9,239"
2006,NC,NG,"116,203"
2006,NC,DFO,"6,939"
2006,NC,NG,"1,778,524"
2006,NC,NG,"199,162"
2006,NC,NG,"354,095"
2006,NC,DFO,"1,166"
2006,NC,NG,"143,019"
2006,NC,COL,"15,468,912"
2006,NC,DFO,"22,499"
2006,NC,HYC,"8,046"
2006,NC,HYC,5
2006,NC,COL,"182,588"
2006,NC,OTH,"34,577"
2006,NC,WWW,"12,870"
2006,NC,COL,"123,907"
2006,NC,OTH,"30,094"
2006,NC,WWW,"10,507"
2006,NC,COL,"6,326"
2006,NC,OTH,0
2006,NC,COL,0
2006,NC,OTH,0
2006,NC,WWW,"28,746"
2006,NC,COL,"8,969"
2006,NC,OTH,0
2006,NC,COL,"729,050"
2006,NC,OOG,0
2006,NC,WWW,"395,711"
2006,NC,HYC,"2,697"
2006,NC,COL,"16,601"
2006,NC,DFO,0
2006,NC,NG,"7,105"
2006,NC,RFO,"1,554"
2006,NC,WWW,"185,724"
2006,NC,RFO,"38,218"
2006,NC,COL,"158,490"
2006,NC,WWW,"332,892"
2006,NC,DFO,"7,332"
2006,NC,RFO,"26,899"
2006,NC,ORW,"3,631"
2006,NC,WWW,"192,535"
2006,NC,COL,"155,532"
2006,NC,WWW,"142,778"
2006,NC,RFO,"2,651"
2006,NC,WWW,"7,381"
2006,NC,COL,"17,726"
2006,NC,WWW,"42,489"
2006,NC,RFO,"3,679"
2006,NC,WWW,"75,992"
2006,NC,MLG,"17,535"
2006,NC,OTH,"13,778"
2006,NC,NG,666
2006,NC,HYC,"3,511"
2006,NC,OTH,"240,786"
2006,NC,NG,0
2006,NC,DFO,94
2006,NC,NG,"130,385"
2006,NC,HYC,"1,611"
2006,NC,COL,"1,319,286"
2006,NC,DFO,"1,249"
2006,NC,COL,"87,874"
2006,NC,DFO,24
2006,NC,NG,658
2006,NC,DFO,0
2006,NC,NG,"2,705"
2006,NC,DFO,0
2006,NC,COL,"2,264"
2006,NC,NG,691
2006,NC,WWW,"55,532"
2006,NC,COL,"20,062"
2006,NC,WWW,"1,131"
2006,NC,NG,"10,373"
2006,NC,RFO,"145,550"
2006,NC,WWW,"252,277"
2006,NC,COL,"347,308"
2006,NC,DFO,503
2006,NC,HYC,"3,924"
2006,NC,DFO,730
2006,NC,DFO,184
2006,NC,DFO,396
2006,NC,NG,254
2006,NC,DFO,590
2006,NC,HYC,"339,224"
2006,NC,HYC,"92,244"
2006,NC,HYC,"90,913"
2006,NC,HYC,"100,136"
2006,NC,HYC,"112,043"
2006,NC,HYC,"378,315"
2006,NC,DFO,273
2006,NC,MLG,"27,223"
2006,NC,DFO,2
2006,NC,DFO,-404
2006,NC,NG,"164,630"
2006,NC,MLG,"18,012"
2006,NC,DFO,117
2006,NC,DFO,78
2006,NC,DFO,50
2006,NC,MLG,"25,339"
2006,NC,DFO,337
2006,NC,DFO,57
2006,NC,DFO,69
2006,NC,DFO,64
2006,NC,DFO,71
2006,NC,DFO,64
2006,NC,DFO,67
2006,NC,DFO,47
2006,NC,DFO,66
2006,NC,DFO,66
2006,NC,DFO,73
2006,NC,DFO,441
2006,NC,DFO,83
2006,NC,DFO,139
2006,NC,DFO,123
2006,NC,DFO,74
2006,NC,DFO,17
2006,NC,DFO,37
2006,NC,DFO,12
2006,NC,DFO,25
2006,NC,DFO,10
2006,NC,DFO,22
2006,NC,DFO,12
2006,ND,COL,"413,019"
2006,ND,NG,115
2006,ND,COL,"31,132"
2006,ND,NG,-66
2006,ND,DFO,"3,129"
2006,ND,DFO,0
2006,ND,HYC,"1,521,034"
2006,ND,DFO,"7,629"
2006,ND,COL,"3,491,914"
2006,ND,COL,"405,001"
2006,ND,DFO,42
2006,ND,DFO,6
2006,ND,DFO,"14,341"
2006,ND,COL,"4,847,533"
2006,ND,DFO,"1,180"
2006,ND,COL,"1,231,360"
2006,ND,DFO,0
2006,ND,DFO,"1,673"
2006,ND,COL,"8,401,638"
2006,ND,DFO,"3,575"
2006,ND,COL,"7,103,418"
2006,ND,DFO,"7,675"
2006,ND,COL,"2,836,805"
2006,ND,NG,"7,016"
2006,ND,OOG,"58,939"
2006,ND,RFO,"2,809"
2006,ND,COL,"77,522"
2006,ND,COL,"33,215"
2006,ND,ORW,"3,544"
2006,ND,NG,0
2006,ND,COL,"6,434"
2006,ND,WND,"6,203"
2006,ND,DFO,19
2006,ND,WND,"186,349"
2006,ND,WND,"164,670"
2006,ND,WND,"12,263"
2006,NE,COL,"667,069"
2006,NE,DFO,410
2006,NE,COL,"535,146"
2006,NE,HYC,"27,096"
2006,NE,DFO,30
2006,NE,NG,0
2006,NE,DFO,36
2006,NE,NG,357
2006,NE,DFO,34
2006,NE,DFO,47
2006,NE,NG,0
2006,NE,DFO,41
2006,NE,DFO,37
2006,NE,NG,898
2006,NE,DFO,40
2006,NE,DFO,58
2006,NE,DFO,0
2006,NE,NG,"34,143"
2006,NE,RFO,885
2006,NE,HYC,"52,036"
2006,NE,HYC,"19,974"
2006,NE,HYC,"22,625"
2006,NE,DFO,32
2006,NE,DFO,253
2006,NE,NG,"1,279"
2006,NE,DFO,8
2006,NE,NG,128
2006,NE,DFO,375
2006,NE,NG,204
2006,NE,DFO,40
2006,NE,DFO,1
2006,NE,NG,1
2006,NE,NG,532
2006,NE,RFO,0
2006,NE,DFO,62
